Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency,Customer_Segment,Segment
33,53831,,3.1,459.44,8,57.43,2.6,1,1
69,140054,,1.8,13886.62,47,295.46,26.1,0,0
33,71818,,1.6,7944.69,39,203.71,24.4,1,1
23,34695,,2.3,1008.44,17,59.32,7.4,1,1
54,37276,,3.8,227.75,5,45.55,1.3,2,2
38,86452,,3.9,1093.26,14,78.09,3.6,1,1
21,65885,,6.0,1580.23,19,83.17,3.2,1,1
51,63405,,5.9,4862.22,53,91.74,9.0,2,2
45,35126,,3.8,471.2,8,58.9,2.1,1,1
55,41840,,0.8,90.44,2,45.22,2.5,2,2
58,57997,,0.8,67.83,1,67.83,1.2,2,2
45,44491,,0.6,63.1,1,63.1,1.7,1,1
34,145618,,3.3,26499.84,103,257.28,31.2,0,0
31,37338,,3.1,3265.85,35,93.31,11.3,1,1
24,40589,,1.9,636.74,13,48.98,6.8,1,1
39,115475,,5.3,10591.68,66,160.48,12.5,0,0
68,46307,,1.2,64.59,1,64.59,0.8,2,2
18,60257,,5.6,1659.84,28,59.28,5.0,1,1
46,47381,,0.1,81.63,1,81.63,10.0,1,1
69,49817,,4.3,751.35,15,50.09,3.5,2,2
48,40921,,5.5,183.57,3,61.19,0.5,2,2
47,82753,,5.5,10080.64,76,132.64,13.8,0,0
74,72476,,3.2,683.36,8,85.42,2.5,2,2
32,86490,,2.1,1373.2,20,68.66,9.5,1,1
35,83454,,2.9,2452.24,28,87.58,9.7,1,1
52,26637,,3.8,522.54,9,58.06,2.4,2,2
67,49192,,6.5,1327.52,16,82.97,2.5,2,2
47,132926,,6.3,13717.24,76,180.49,12.1,0,0
51,68729,,5.5,1926.96,24,80.29,4.4,2,2
59,83613,,4.7,1588.2,20,79.41,4.3,2,2
28,65525,,0.2,55.51,1,55.51,5.0,1,1
44,100793,,2.3,3302.42,22,150.11,9.6,0,0
41,78601,,1.1,1714.83,13,131.91,11.8,1,1
52,50134,,6.4,771.2,10,77.12,1.6,2,2
56,36707,,3.5,574.42,11,52.22,3.1,2,2
25,48408,,2.6,501.27,7,71.61,2.7,1,1
68,52059,,1.2,79.8,1,79.8,0.8,2,2
35,21740,,5.4,1331.68,28,47.56,5.2,1,1
30,15000,,6.4,357.8,10,35.78,1.6,1,1
62,114895,,3.8,7992.41,43,185.87,11.3,0,0
41,52046,,1.5,1515.22,14,108.23,9.3,1,1
68,41729,,3.0,972.79,13,74.83,4.3,2,2
40,50380,,6.4,694.5,10,69.45,1.6,1,1
29,30057,,5.2,512.28,9,56.92,1.7,1,1
66,64174,,3.2,1456.8,20,72.84,6.2,2,2
47,112133,,4.3,8692.2,66,131.7,15.3,0,0
48,54509,,1.9,300.95,5,60.19,2.6,2,2
45,57146,,3.1,219.51,3,73.17,1.0,1,1
39,50373,,4.0,279.08,4,69.77,1.0,1,1
61,87012,,5.5,4840.0,55,88.0,10.0,2,2
45,52596,,2.3,1436.78,19,75.62,8.3,1,1
30,42476,,5.1,261.44,4,65.36,0.8,1,1
42,62931,,3.0,988.95,15,65.93,5.0,1,1
61,15000,,2.3,194.82,6,32.47,2.6,2,2
68,65073,,2.0,932.1,10,93.21,5.0,2,2
63,86273,,5.2,3418.1,35,97.66,6.7,2,2
24,70772,,0.7,448.5,6,74.75,8.6,1,1
62,78843,,4.5,1005.8,10,100.58,2.2,2,2
23,42373,,4.6,299.0,5,59.8,1.1,1,1
41,82487,,0.9,420.56,4,105.14,4.4,1,1
36,76791,,0.9,1240.7,10,124.07,11.1,1,1
36,69839,,1.8,358.84,4,89.71,2.2,1,1
53,78512,,1.9,306.92,4,76.73,2.1,2,2
68,57710,,2.2,158.49,3,52.83,1.4,2,2
26,43441,,5.2,946.05,15,63.07,2.9,1,1
65,25548,,5.0,154.95,3,51.65,0.6,2,2
53,65783,,1.4,228.12,3,76.04,2.1,2,2
55,74132,,2.8,200.3,2,100.15,0.7,2,2
57,144470,,5.8,19720.0,100,197.2,17.2,0,0
46,74817,,2.8,507.92,8,63.49,2.9,1,1
41,15000,,3.0,177.44,4,44.36,1.3,1,1
65,36543,,2.9,391.04,8,48.88,2.8,2,2
22,192854,,0.8,7225.91,23,314.17,28.8,0,0
70,65671,,2.0,403.9,5,80.78,2.5,2,2
71,149482,,1.0,9247.61,31,298.31,31.0,0,0
59,62900,,6.3,2305.42,26,88.67,4.1,2,2
72,46688,,1.5,128.28,2,64.14,1.3,2,2
62,69955,,5.5,6790.98,69,98.42,12.5,2,2
43,36787,,4.9,591.84,12,49.32,2.4,1,1
31,25606,,5.5,472.44,12,39.37,2.2,1,1
56,58588,,0.8,333.42,6,55.57,7.5,2,2
46,32364,,3.6,778.8,15,51.92,4.2,1,1
69,97031,,6.5,3762.2,52,72.35,8.0,2,2
23,64394,,6.1,2965.56,39,76.04,6.4,1,1
24,52774,,1.5,512.24,8,64.03,5.3,1,1
54,75742,,6.4,5637.62,61,92.42,9.5,2,2
70,79660,,6.1,9932.0,80,124.15,13.1,2,2
35,101137,,4.6,2716.0,35,77.6,7.6,0,0
40,47442,,5.2,465.76,8,58.22,1.5,1,1
61,75515,,5.5,1361.44,16,85.09,2.9,2,2
55,55349,,3.6,811.1,10,81.11,2.8,2,2
18,28209,,4.9,503.03,11,45.73,2.2,1,1
21,15000,,1.9,167.35,5,33.47,2.6,1,1
68,63625,,6.3,1206.9,18,67.05,2.9,2,2
61,56633,,2.5,388.9,5,77.78,2.0,2,2
64,64090,,5.7,874.72,11,79.52,1.9,2,2
52,53301,,0.2,75.86,1,75.86,5.0,2,2
40,65491,,2.1,316.16,4,79.04,1.9,1,1
44,74905,,2.8,396.32,4,99.08,1.4,1,1
43,81477,,1.5,2151.15,15,143.41,10.0,1,1
69,96798,,1.5,3507.21,21,167.01,14.0,2,2
25,59859,,2.9,450.84,6,75.14,2.1,1,1
60,121570,,0.9,1413.9,10,141.39,11.1,0,0
33,108713,,2.5,1211.21,13,93.17,5.2,0,0
58,56662,,6.2,625.66,7,89.38,1.1,2,2
20,60809,,4.7,2138.75,29,73.75,6.2,1,1
49,110941,,6.1,12408.94,94,132.01,15.4,0,0
22,31941,,6.4,3091.84,64,48.31,10.0,1,1
37,67092,,5.5,973.05,15,64.87,2.7,1,1
31,42589,,6.1,459.12,6,76.52,1.0,1,1
49,35465,,5.3,392.77,7,56.11,1.3,2,2
43,32241,,3.8,160.92,3,53.64,0.8,1,1
64,39886,,1.9,290.55,5,58.11,2.6,2,2
23,36064,,4.0,1097.01,17,64.53,4.2,1,1
75,59866,,3.5,472.56,8,59.07,2.3,2,2
53,59001,,0.4,113.58,2,56.79,5.0,2,2
57,34925,,5.3,644.42,14,46.03,2.6,2,2
68,42040,,4.5,172.17,3,57.39,0.7,2,2
22,66486,,0.8,244.83,3,81.61,3.8,1,1
30,111144,,0.2,1057.36,4,264.34,20.0,0,0
49,73589,,0.7,207.87,3,69.29,4.3,2,2
33,53326,,6.3,1728.22,23,75.14,3.7,1,1
18,35079,,6.1,381.71,7,54.53,1.1,1,1
30,60767,,2.0,518.76,6,86.46,3.0,1,1
71,76047,,5.9,1713.66,26,65.91,4.4,2,2
28,98449,,2.8,1402.32,12,116.86,4.3,0,0
70,48035,,5.0,522.94,11,47.54,2.2,2,2
25,48826,,0.3,55.06,1,55.06,3.3,1,1
42,58400,,0.3,77.98,1,77.98,3.3,1,1
57,32239,,2.0,311.76,6,51.96,3.0,2,2
49,123730,,1.9,19145.94,66,290.09,34.7,0,0
41,62467,,2.2,494.22,6,82.37,2.7,1,1
45,150746,,2.1,7709.4,36,214.15,17.1,0,0
31,44281,,4.5,2375.12,44,53.98,9.8,1,1
62,93547,,6.0,1174.19,17,69.07,2.8,0,0
20,44922,,0.1,49.07,1,49.07,10.0,1,1
53,75727,,1.8,876.96,9,97.44,5.0,2,2
44,65204,,0.7,173.22,3,57.74,4.3,1,1
37,24484,,4.4,603.02,11,54.82,2.5,1,1
64,42738,,0.3,61.45,1,61.45,3.3,2,2
32,75774,,1.3,252.63,3,84.21,2.3,1,1
44,47217,,2.8,304.84,4,76.21,1.4,1,1
70,41006,,0.3,66.99,1,66.99,3.3,2,2
62,89680,,4.5,4771.89,37,128.97,8.2,2,2
58,111419,,5.1,8068.09,43,187.63,8.4,0,0
45,110551,,6.1,14141.45,85,166.37,13.9,0,0
42,63816,,4.8,1149.3,15,76.62,3.1,1,1
59,57070,,5.1,261.42,3,87.14,0.6,2,2
61,62702,,6.4,1017.36,12,84.78,1.9,2,2
63,100591,,2.8,4714.66,38,124.07,13.6,0,0
50,69451,,4.2,5503.14,54,101.91,12.9,2,2
63,51422,,5.4,200.79,3,66.93,0.6,2,2
31,78611,,4.4,1117.98,18,62.11,4.1,1,1
25,103489,,3.3,7280.0,40,182.0,12.1,0,0
65,49782,,1.3,349.2,5,69.84,3.8,2,2
31,83205,,2.7,5457.55,35,155.93,13.0,1,1
18,63226,,0.8,173.42,2,86.71,2.5,1,1
33,81464,,4.0,678.06,9,75.34,2.2,1,1
35,84710,,5.9,1915.0,25,76.6,4.2,1,1
24,88932,,4.7,2534.49,27,93.87,5.7,1,1
32,111041,,4.7,20815.3,127,163.9,27.0,0,0
41,60040,,5.6,7673.72,92,83.41,16.4,1,1
66,60580,,5.7,1148.42,13,88.34,2.3,2,2
68,15000,,4.4,469.44,9,52.16,2.0,2,2
72,102964,,0.5,215.64,2,107.82,4.0,0,0
30,46956,,1.3,128.64,2,64.32,1.5,1,1
26,40195,,4.5,275.7,6,45.95,1.3,1,1
73,57157,,3.9,1301.5,19,68.5,4.9,2,2
73,53935,,4.6,1434.4,22,65.2,4.8,2,2
32,74269,,4.4,1434.0,24,59.75,5.5,1,1
74,43365,,4.7,931.32,12,77.61,2.6,2,2
75,57190,,2.3,162.2,2,81.1,0.9,2,2
52,61902,,6.3,970.95,15,64.73,2.4,2,2
41,58744,,4.9,4161.6,48,86.7,9.8,1,1
50,74774,,4.2,1736.41,19,91.39,4.5,2,2
33,49375,,0.2,56.86,1,56.86,5.0,1,1
25,40399,,3.9,638.11,11,58.01,2.8,1,1
46,30813,,5.4,196.83,3,65.61,0.6,1,1
40,49110,,3.6,928.2,17,54.6,4.7,1,1
62,62041,,4.5,859.98,11,78.18,2.4,2,2
48,41008,,0.8,58.55,1,58.55,1.2,2,2
57,49254,,5.3,962.25,15,64.15,2.8,2,2
66,130617,,0.2,348.76,2,174.38,10.0,0,0
71,35857,,4.3,284.64,4,71.16,0.9,2,2
72,51394,,2.9,547.2,8,68.4,2.8,2,2
31,51275,,0.3,62.17,1,62.17,3.3,1,1
70,39329,,4.3,775.06,11,70.46,2.6,2,2
47,66086,,2.9,1323.84,16,82.74,5.5,2,2
70,79683,,5.3,1008.2,10,100.82,1.9,2,2
56,58142,,3.4,1158.84,18,64.38,5.3,2,2
44,85391,,5.4,12354.12,81,152.52,15.0,0,0
64,50305,,4.2,1467.6,30,48.92,7.1,2,2
33,43743,,2.3,139.12,2,69.56,0.9,1,1
68,49384,,0.1,63.76,1,63.76,10.0,2,2
23,93686,,5.3,2790.72,36,77.52,6.8,1,1
72,68876,,2.3,1052.15,11,95.65,4.8,2,2
50,163171,,1.2,9995.67,27,370.21,22.5,0,0
61,71278,,2.0,3338.4,30,111.28,15.0,2,2
35,27854,,3.9,615.04,16,38.44,4.1,1,1
33,59162,,3.3,219.12,4,54.78,1.2,1,1
29,35196,,3.3,210.28,4,52.57,1.2,1,1
37,35734,,2.6,2297.62,26,88.37,10.0,1,1
62,100415,,6.1,2420.48,31,78.08,5.1,0,0
57,91704,,3.3,1059.96,11,96.36,3.3,0,0
46,61293,,4.6,2828.46,34,83.19,7.4,1,1
47,49528,,4.2,730.51,11,66.41,2.6,2,2
43,42625,,1.2,457.74,6,76.29,5.0,1,1
39,42542,,0.5,77.08,1,77.08,2.0,1,1
50,78701,,5.4,868.89,11,78.99,2.0,2,2
75,44892,,2.0,54.55,1,54.55,0.5,2,2
70,66130,,5.2,3320.46,39,85.14,7.5,2,2
56,72486,,4.4,262.28,4,65.57,0.9,2,2
64,34629,,3.2,944.4,15,62.96,4.7,2,2
46,106891,,0.8,1180.96,8,147.62,10.0,0,0
39,80040,,3.4,1719.18,18,95.51,5.3,1,1
62,42629,,3.2,298.05,5,59.61,1.6,2,2
30,66440,,1.5,61.44,1,61.44,0.7,1,1
26,60158,,4.7,328.0,5,65.6,1.1,1,1
41,156768,,1.6,12487.05,45,277.49,28.1,0,0
32,55562,,3.7,1742.84,22,79.22,5.9,1,1
53,44530,,3.8,1447.74,21,68.94,5.5,2,2
30,20833,,6.5,745.11,17,43.83,2.6,1,1
44,93147,,5.9,2099.44,28,74.98,4.7,0,0
61,77413,,3.9,268.4,4,67.1,1.0,2,2
54,54590,,5.0,594.45,9,66.05,1.8,2,2
24,47988,,4.8,200.52,4,50.13,0.8,1,1
25,47150,,1.9,275.05,5,55.01,2.6,1,1
54,49269,,6.2,1237.77,17,72.81,2.7,2,2
58,85503,,3.6,837.96,12,69.83,3.3,2,2
31,20381,,2.9,352.72,8,44.09,2.8,1,1
75,46073,,5.7,731.1,10,73.11,1.8,2,2
29,38013,,5.9,390.51,9,43.39,1.5,1,1
53,69398,,6.4,1468.62,18,81.59,2.8,2,2
69,18066,,2.5,68.16,2,34.08,0.8,2,2
57,45248,,5.0,972.0,18,54.0,3.6,2,2
34,24661,,2.9,370.0,8,46.25,2.8,1,1
57,75038,,2.4,1292.4,15,86.16,6.2,2,2
70,88979,,3.4,7855.02,51,154.02,15.0,2,2
46,131892,,3.0,17205.3,90,191.17,30.0,0,0
44,80812,,2.2,1630.88,16,101.93,7.3,1,1
18,56757,,3.4,1256.22,18,69.79,5.3,1,1
69,82806,,6.1,5111.76,57,89.68,9.3,2,2
51,89153,,5.9,14438.16,99,145.84,16.8,0,0
21,82054,,1.7,1304.04,12,108.67,7.1,1,1
41,84585,,0.7,139.98,2,69.99,2.9,1,1
38,65449,,3.9,2595.94,31,83.74,7.9,1,1
50,68688,,6.3,1337.12,16,83.57,2.5,2,2
24,49291,,0.9,536.2,7,76.6,7.8,1,1
18,53711,,5.6,3188.72,46,69.32,8.2,1,1
58,17846,,0.5,137.12,4,34.28,8.0,2,2
20,63832,,1.8,610.75,7,87.25,3.9,1,1
61,39840,,1.1,151.59,3,50.53,2.7,2,2
68,127895,,6.5,15025.0,100,150.25,15.4,0,0
32,134614,,5.0,17506.18,82,213.49,16.4,0,0
48,120253,,3.6,17563.38,102,172.19,28.3,0,0
71,71980,,4.0,1270.07,17,74.71,4.2,2,2
33,78007,,2.7,1397.11,13,107.47,4.8,1,1
27,39368,,0.6,148.9,2,74.45,3.3,1,1
71,37428,,1.9,412.44,6,68.74,3.2,2,2
46,55580,,1.5,53.44,1,53.44,0.7,1,1
23,46609,,6.3,880.49,13,67.73,2.1,1,1
46,172830,,2.7,29517.75,75,393.57,27.8,0,0
34,68861,,5.4,1386.14,14,99.01,2.6,1,1
70,78176,,5.4,8732.15,61,143.15,11.3,2,2
39,50465,,2.1,230.08,4,57.52,1.9,1,1
41,57293,,3.7,248.16,4,62.04,1.1,1,1
34,68485,,4.2,507.92,7,72.56,1.7,1,1
38,51557,,0.8,151.54,2,75.77,2.5,1,1
68,91637,,2.2,3680.95,35,105.17,15.9,2,2
67,52894,,0.3,122.78,2,61.39,6.7,2,2
28,60043,,5.3,1447.38,17,85.14,3.2,1,1
73,57094,,6.2,1693.09,19,89.11,3.1,2,2
24,55825,,4.8,7463.2,76,98.2,15.8,1,1
59,35199,,5.4,573.48,9,63.72,1.7,2,2
56,170459,,2.9,28634.4,97,295.2,33.4,0,0
22,32264,,2.4,872.4,20,43.62,8.3,1,1
61,129513,,6.0,18134.18,103,176.06,17.2,0,0
65,66087,,1.1,313.48,4,78.37,3.6,2,2
74,19040,,2.9,149.01,3,49.67,1.0,2,2
38,37698,,0.6,195.3,3,65.1,5.0,1,1
35,20922,,5.2,329.14,7,47.02,1.3,1,1
52,90654,,2.2,4669.83,33,141.51,15.0,0,0
37,61706,,4.2,965.58,11,87.78,2.6,1,1
32,53557,,5.3,349.98,6,58.33,1.1,1,1
22,21890,,1.6,266.8,5,53.36,3.1,1,1
30,113549,,6.3,14185.8,74,191.7,11.7,0,0
68,76881,,4.4,11410.63,77,148.19,17.5,2,2
29,56776,,4.6,1752.4,26,67.4,5.7,1,1
72,72643,,6.0,3271.68,36,90.88,6.0,2,2
38,92263,,4.4,4288.68,38,112.86,8.6,0,0
54,33616,,2.6,228.04,4,57.01,1.5,2,2
23,52942,,3.1,118.04,2,59.02,0.6,1,1
24,53143,,4.9,1101.81,19,57.99,3.9,1,1
43,93914,,0.1,227.18,2,113.59,20.0,0,0
59,44606,,5.4,1009.19,13,77.63,2.4,2,2
65,58994,,3.2,553.28,7,79.04,2.2,2,2
25,34421,,3.1,802.44,18,44.58,5.8,1,1
26,35526,,2.5,1522.08,24,63.42,9.6,1,1
44,48887,,2.9,1115.84,16,69.74,5.5,1,1
21,133127,,3.3,10261.04,47,218.32,14.2,0,0
38,70189,,3.2,901.8,15,60.12,4.7,1,1
48,43897,,3.5,550.08,9,61.12,2.6,2,2
38,43124,,0.7,288.44,4,72.11,5.7,1,1
57,49618,,1.0,161.64,3,53.88,3.0,2,2
42,85185,,1.2,2668.5,18,148.25,15.0,0,0
56,51904,,3.6,925.12,16,57.82,4.4,2,2
32,87047,,5.3,1900.08,26,73.08,4.9,1,1
70,173628,,3.1,19356.92,74,261.58,23.9,0,0
52,31704,,4.8,1193.47,23,51.89,4.8,2,2
66,83496,,1.4,411.32,4,102.83,2.9,2,2
60,54655,,0.2,157.34,2,78.67,10.0,2,2
58,46854,,6.1,216.04,4,54.01,0.7,2,2
54,15133,,4.0,343.49,7,49.07,1.8,2,2
74,77633,,1.3,375.7,5,75.14,3.8,2,2
59,51087,,4.7,848.64,12,70.72,2.6,2,2
64,34216,,5.7,331.04,8,41.38,1.4,2,2
45,143354,,1.8,7547.69,41,184.09,22.8,0,0
31,24652,,2.6,1353.82,26,52.07,10.0,1,1
21,71868,,0.6,468.5,5,93.7,8.3,1,1
70,58169,,4.7,10321.88,83,124.36,17.7,2,2
37,46168,,4.7,981.24,13,75.48,2.8,1,1
51,83294,,3.6,4261.25,35,121.75,9.7,2,2
29,93797,,2.6,4760.05,31,153.55,11.9,1,1
50,28044,,4.5,183.51,3,61.17,0.7,2,2
41,71950,,6.5,19817.58,102,194.29,15.7,1,1
37,90613,,2.7,1828.0,16,114.25,5.9,0,0
22,86972,,4.5,21572.46,117,184.38,26.0,1,1
55,22845,,5.3,1640.45,35,46.87,6.6,2,2
47,84198,,6.1,2672.51,31,86.21,5.1,0,0
41,64789,,3.7,1386.9,18,77.05,4.9,1,1
60,61950,,4.3,710.37,9,78.93,2.1,2,2
57,89563,,1.6,801.64,7,114.52,4.4,0,0
24,15953,,0.7,45.43,1,45.43,1.4,1,1
53,91928,,5.9,11896.56,93,127.92,15.8,0,0
55,70329,,5.0,1576.26,21,75.06,4.2,2,2
33,69868,,5.7,4046.12,52,77.81,9.1,1,1
69,60709,,0.9,432.85,5,86.57,5.6,2,2
32,73817,,2.9,489.85,5,97.97,1.7,1,1
63,69336,,4.5,583.56,9,64.84,2.0,2,2
40,49996,,6.4,218.08,4,54.52,0.6,1,1
29,35086,,2.4,99.94,2,49.97,0.8,1,1
46,28606,,5.7,1173.7,22,53.35,3.9,1,1
61,114569,,6.2,10504.34,77,136.42,12.4,0,0
65,62341,,2.7,1676.43,21,79.83,7.8,2,2
32,62672,,5.3,283.92,4,70.98,0.8,1,1
46,40177,,0.7,421.86,6,70.31,8.6,1,1
62,39635,,4.6,632.61,11,57.51,2.4,2,2
60,32071,,3.1,164.4,3,54.8,1.0,2,2
66,107356,,0.4,1024.87,7,146.41,17.5,0,0
38,45345,,5.1,730.68,12,60.89,2.4,1,1
32,15000,,4.2,384.66,9,42.74,2.1,1,1
31,65453,,3.0,564.7,10,56.47,3.3,1,1
59,48708,,1.7,248.3,5,49.66,2.9,2,2
61,77624,,3.9,375.05,5,75.01,1.3,2,2
33,54771,,1.2,391.14,6,65.19,5.0,1,1
32,81237,,0.8,358.32,4,89.58,5.0,1,1
59,57192,,3.8,1509.66,18,83.87,4.7,2,2
21,54770,,1.4,156.99,3,52.33,2.1,1,1
44,127907,,5.2,6314.14,49,128.86,9.4,0,0
40,37453,,0.6,407.34,6,67.89,10.0,1,1
46,47024,,1.2,204.3,3,68.1,2.5,1,1
58,93164,,4.9,1274.88,12,106.24,2.4,0,0
70,89710,,5.6,1568.84,14,112.06,2.5,2,2
69,67497,,1.8,1132.04,14,80.86,7.8,2,2
26,166124,,0.8,7650.28,22,347.74,27.5,0,0
70,127315,,2.0,10566.18,34,310.77,17.0,0,0
74,79877,,0.9,465.5,5,93.1,5.6,2,2
73,43836,,0.9,188.19,3,62.73,3.3,2,2
69,36635,,4.5,508.41,9,56.49,2.0,2,2
60,77175,,4.6,982.66,14,70.19,3.0,2,2
60,51858,,5.9,931.5,18,51.75,3.1,2,2
24,160437,,4.8,27228.8,127,214.4,26.5,0,0
70,54431,,1.2,227.61,3,75.87,2.5,2,2
59,84373,,5.0,1640.84,19,86.36,3.8,2,2
21,43625,,3.9,315.6,6,52.6,1.5,1,1
22,148422,,3.9,10085.04,69,146.16,17.7,0,0
22,99261,,3.0,20108.55,77,261.15,25.7,1,1
28,136146,,1.0,2213.16,12,184.43,12.0,0,0
58,61843,,5.9,1122.75,15,74.85,2.5,2,2
45,55898,,0.1,77.28,1,77.28,10.0,1,1
33,85024,,2.9,1303.64,13,100.28,4.5,1,1
58,55814,,1.5,1098.89,13,84.53,8.7,2,2
71,15000,,1.4,153.54,3,51.18,2.1,2,2
47,120799,,3.6,22846.2,116,196.95,32.2,0,0
21,106229,,0.8,1092.28,7,156.04,8.8,0,0
19,57413,,0.4,78.16,1,78.16,2.5,1,1
63,66605,,3.8,286.89,3,95.63,0.8,2,2
20,59109,,4.0,2124.48,32,66.39,8.0,1,1
67,22656,,0.7,105.8,2,52.9,2.9,2,2
38,39736,,1.1,223.95,3,74.65,2.7,1,1
23,70154,,0.9,291.33,3,97.11,3.3,1,1
60,65278,,5.6,5726.24,52,110.12,9.3,2,2
70,205278,,5.6,42473.11,167,254.33,29.8,0,0
35,51901,,2.0,467.88,6,77.98,3.0,1,1
61,87669,,3.6,5045.04,39,129.36,10.8,2,2
22,71129,,4.8,1021.46,11,92.86,2.3,1,1
26,44788,,6.3,1133.44,16,70.84,2.5,1,1
37,36405,,0.7,99.06,2,49.53,2.9,1,1
45,179912,,5.0,25876.5,75,345.02,15.0,0,0
43,60921,,1.3,260.04,3,86.68,2.3,1,1
35,28510,,6.3,461.0,10,46.1,1.6,1,1
36,83895,,4.6,4218.9,41,102.9,8.9,1,1
20,17267,,4.5,338.76,6,56.46,1.3,1,1
26,59081,,1.5,331.44,6,55.24,4.0,1,1
53,65807,,2.8,1404.2,20,70.21,7.1,2,2
48,110541,,0.5,617.32,4,154.33,8.0,0,0
66,71807,,0.1,83.71,1,83.71,10.0,2,2
34,133495,,1.8,5090.28,26,195.78,14.4,0,0
72,63710,,5.8,1588.04,29,54.76,5.0,2,2
40,17363,,2.6,110.34,2,55.17,0.8,1,1
51,88100,,2.5,3645.54,27,135.02,10.8,0,0
58,69745,,0.8,309.96,4,77.49,5.0,2,2
58,57229,,1.3,79.77,1,79.77,0.8,2,2
22,71652,,4.7,328.75,5,65.75,1.1,1,1
32,31899,,3.1,342.85,5,68.57,1.6,1,1
64,141482,,0.6,4393.94,19,231.26,31.7,0,0
20,109300,,3.2,7016.0,50,140.32,15.6,0,0
36,26322,,5.9,656.76,12,54.73,2.0,1,1
45,72844,,2.8,1061.52,12,88.46,4.3,1,1
20,46778,,1.1,157.82,2,78.91,1.8,1,1
55,95474,,1.5,1101.65,11,100.15,7.3,0,0
21,25165,,4.4,678.59,11,61.69,2.5,1,1
41,44186,,2.9,217.44,4,54.36,1.4,1,1
48,77514,,3.5,2163.42,21,103.02,6.0,2,2
62,92948,,5.0,7130.46,46,155.01,9.2,2,2
62,38497,,4.1,752.16,16,47.01,3.9,2,2
28,81611,,3.3,4929.08,52,94.79,15.8,1,1
54,100181,,5.6,6992.7,55,127.14,9.8,0,0
18,115751,,6.1,5486.82,57,96.26,9.3,0,0
26,26215,,3.7,453.06,9,50.34,2.4,1,1
34,63492,,5.8,2631.16,28,93.97,4.8,1,1
71,48138,,0.7,58.56,1,58.56,1.4,2,2
18,56889,,1.9,69.83,1,69.83,0.5,1,1
20,47018,,3.7,1295.4,17,76.2,4.6,1,1
64,102155,,5.4,8803.65,57,154.45,10.6,0,0
43,110589,,0.3,82.45,1,82.45,3.3,0,0
70,40649,,5.7,1875.25,25,75.01,4.4,2,2
48,47151,,1.4,211.2,3,70.4,2.1,2,2
43,80129,,5.9,1808.5,25,72.34,4.2,1,1
40,66181,,2.8,1062.88,16,66.43,5.7,1,1
47,67823,,2.0,869.05,13,66.85,6.5,2,2
27,78316,,4.5,1670.6,20,83.53,4.4,1,1
25,142536,,4.9,26303.11,103,255.37,21.0,0,0
61,79627,,1.1,254.97,3,84.99,2.7,2,2
42,39834,,4.3,205.16,4,51.29,0.9,1,1
39,73862,,4.4,3865.2,40,96.63,9.1,1,1
32,51992,,0.8,276.4,4,69.1,5.0,1,1
58,89689,,1.1,1763.96,11,160.36,10.0,2,2
73,44451,,0.8,158.28,2,79.14,2.5,2,2
74,50085,,1.8,300.1,5,60.02,2.8,2,2
27,33367,,5.4,769.86,14,54.99,2.6,1,1
37,40063,,5.1,829.98,18,46.11,3.5,1,1
58,60269,,2.6,469.28,7,67.04,2.7,2,2
64,86214,,5.1,2210.96,29,76.24,5.7,2,2
40,103921,,0.5,932.28,6,155.38,12.0,0,0
70,59944,,6.0,288.55,5,57.71,0.8,2,2
70,54418,,2.8,295.8,5,59.16,1.8,2,2
18,84520,,6.2,1055.34,13,81.18,2.1,1,1
19,38543,,0.8,85.82,2,42.91,2.5,1,1
75,66246,,3.9,780.65,13,60.05,3.3,2,2
36,41976,,5.4,292.5,6,48.75,1.1,1,1
31,44519,,5.8,274.05,5,54.81,0.9,1,1
25,23143,,1.7,72.0,2,36.0,1.2,1,1
55,157733,,0.9,5373.2,20,268.66,22.2,0,0
29,92349,,4.7,7599.15,65,116.91,13.8,1,1
43,124046,,1.0,2939.81,17,172.93,17.0,0,0
44,40020,,1.6,355.8,6,59.3,3.8,1,1
46,17998,,6.5,1634.16,33,49.52,5.1,1,1
32,49971,,4.0,569.97,9,63.33,2.2,1,1
63,31254,,5.8,793.9,17,46.7,2.9,2,2
70,104609,,4.3,6542.46,57,114.78,13.3,0,0
18,76648,,3.7,2221.78,22,100.99,5.9,1,1
60,194912,,4.0,23232.0,96,242.0,24.0,0,0
45,79962,,6.3,1417.97,17,83.41,2.7,1,1
74,56926,,6.3,546.0,8,68.25,1.3,2,2
20,15000,,6.3,466.83,9,51.87,1.4,1,1
68,76399,,1.6,2620.42,22,119.11,13.8,2,2
35,55835,,0.5,62.03,1,62.03,2.0,1,1
69,42966,,4.6,137.64,3,45.88,0.7,2,2
51,65775,,3.2,636.48,9,70.72,2.8,2,2
49,61756,,5.9,1258.0,17,74.0,2.9,2,2
46,38386,,3.6,139.35,3,46.45,0.8,1,1
42,36077,,2.7,351.42,6,58.57,2.2,1,1
43,44432,,2.1,193.28,4,48.32,1.9,1,1
56,47173,,0.9,145.54,2,72.77,2.2,2,2
25,47839,,1.6,206.16,4,51.54,2.5,1,1
36,15000,,3.2,64.54,2,32.27,0.6,1,1
71,37553,,1.6,287.64,4,71.91,2.5,2,2
64,73454,,6.0,2515.24,28,89.83,4.7,2,2
59,45683,,5.9,604.8,10,60.48,1.7,2,2
