TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN100722,CUST1365,2025-04-05,06:10:00,25,Non-Binary,25989.3,"Houston, TX",887,Platinum,PROD550,Toys,1,317.76,317.76,PayPal,None,POS,None,None,231.199.155.139,73,348.67,4.95,53.8,1,4,1,0,77.4,25452.91,348.67,2,1.7,59,4,1,2,1
TXN100723,CUST1167,2026-05-12,04:40:00,36,Female,116081.77,"Houston, TX",421,Gold,PROD818,Toys,5,77.06,385.3,Crypto,None,In-Store,None,None,101.65.94.243,23,466.65,1.11,64.6,0,3,0,0,22.6,10732.95,466.65,5,1.6,89,3,1,3,0
TXN100724,CUST2097,2025-11-25,18:37:00,64,Male,102185.69,"Dallas, TX",1319,Platinum,PROD667,Home & Kitchen,2,225.32,450.64,Crypto,None,Mobile App,Desktop,Firefox,36.160.51.104,29,489.2,4.98,33.2,0,0,1,0,1.4,14186.8,489.2,0,1.2,36,4,0,2,0
TXN100725,CUST1189,2025-05-13,15:17:00,47,Female,58655.63,"Houston, TX",3137,Platinum,PROD753,Clothing,3,929.13,2787.39,PayPal,None,POS,None,None,224.151.57.214,118,77.16,8.75,63.2,0,4,1,0,5.2,9104.88,77.16,1,2.0,56,0,2,1,0
TXN100726,CUST2094,2025-01-16,07:35:00,30,Male,91231.39,"San Antonio, TX",345,Standard,PROD804,Clothing,2,992.34,1984.68,Bank Transfer,None,In-Store,None,None,110.19.242.130,136,447.02,12.2,50.2,1,2,0,0,20.6,60794.72,447.02,3,3.2,55,0,2,4,0
TXN100727,CUST1647,2025-12-17,02:08:00,38,Male,40278.39,"Jacksonville, FL",1257,VIP,PROD434,Toys,2,1112.63,2225.26,Crypto,None,In-Store,None,None,124.25.51.132,144,434.47,5.41,61.7,0,1,1,0,7.3,62563.68,434.47,2,4.5,93,0,3,3,1
TXN100728,CUST1775,2026-04-23,05:32:00,55,Female,98606.29,"Los Angeles, CA",1276,Gold,PROD314,Toys,4,172.5,690.0,Bank Transfer,None,Mobile App,Mobile,Edge,68.174.26.157,150,296.06,11.88,62.1,0,0,0,0,7.2,44409.0,296.06,4,3.4,73,3,1,4,1
TXN100729,CUST1479,2026-03-03,23:20:00,63,Female,45465.73,"Jacksonville, FL",353,None,PROD708,Beauty,5,355.71,1778.55,PayPal,None,In-Store,None,None,167.150.199.71,188,470.18,11.67,26.8,0,5,1,1,41.0,88393.84,470.18,4,2.5,51,4,2,3,1
TXN100730,CUST1672,2025-11-22,19:29:00,40,Non-Binary,40802.3,"Dallas, TX",3043,Standard,PROD962,Books,1,223.19,223.19,Credit Card,Discover,POS,None,None,188.37.70.77,135,279.41,9.63,81.7,1,3,0,0,21.9,37720.35,279.41,3,1.1,72,4,2,2,0
TXN100731,CUST1202,2026-02-09,09:04:00,68,Male,78181.76,"Fort Worth, TX",3584,Gold,PROD635,Beauty,5,134.73,673.65,Debit Card,Mastercard,Online,Desktop,Opera,129.174.222.218,137,74.76,1.32,22.2,0,3,0,0,22.2,10242.12,74.76,2,4.8,73,4,0,0,0
TXN100732,CUST2264,2025-12-03,19:33:00,58,Male,129174.31,"San Diego, CA",1921,None,PROD148,Home & Kitchen,3,185.89,557.67,Apple Pay,None,POS,None,None,150.106.113.211,95,62.93,12.45,28.2,0,4,0,0,11.8,5978.35,62.93,5,2.9,31,5,2,1,0
TXN100733,CUST1808,2025-01-11,04:08:00,25,Non-Binary,55141.39,"San Jose, CA",331,Standard,PROD354,Toys,5,159.52,797.6,Bank Transfer,None,POS,None,None,79.68.161.90,31,136.81,6.46,51.7,0,5,1,0,15.8,4241.11,136.81,4,4.2,94,5,0,0,0
TXN100734,CUST1124,2026-03-27,04:37:00,37,Male,114329.21,"Houston, TX",1645,Standard,PROD451,Sports,5,600.47,3002.35,Apple Pay,None,POS,None,None,36.225.40.56,176,187.37,10.84,36.1,0,1,0,1,2.3,32977.12,187.37,2,2.0,37,5,0,2,1
TXN100735,CUST2115,2025-06-14,14:41:00,23,Female,104108.64,"Phoenix, AZ",1849,Gold,PROD188,Sports,3,1034.32,3102.96,Apple Pay,None,In-Store,None,None,150.249.95.92,88,399.13,1.82,34.2,0,1,1,0,26.9,35123.44,399.13,5,3.5,47,4,1,3,1
TXN100736,CUST1995,2025-04-04,15:35:00,19,Male,93087.78,"San Antonio, TX",3141,VIP,PROD519,Electronics,3,1097.79,3293.37,PayPal,None,In-Store,None,None,134.42.193.207,65,143.08,12.27,61.5,2,0,0,0,39.1,9300.2,143.08,0,3.5,89,2,1,2,0
TXN100737,CUST2300,2026-04-16,10:13:00,44,Female,30356.71,"Philadelphia, PA",514,Standard,PROD293,Sports,5,660.77,3303.85,Debit Card,Discover,In-Store,None,None,3.135.73.125,107,120.09,2.1,77.2,0,0,1,0,28.0,12849.63,120.09,5,2.0,64,3,0,4,1
TXN100738,CUST2185,2025-04-28,20:12:00,38,Male,140820.63,"San Jose, CA",1691,None,PROD916,Electronics,4,599.4,2397.6,PayPal,None,Online,Tablet,Safari,45.142.232.196,69,438.16,11.34,31.6,1,5,0,0,65.8,30233.04,438.16,2,3.2,88,1,3,0,0
TXN100739,CUST1402,2025-01-11,21:54:00,45,Non-Binary,144981.94,"Los Angeles, CA",3236,Standard,PROD875,Beauty,3,933.03,2799.09,Credit Card,Mastercard,Mobile App,Desktop,Opera,129.33.252.53,140,245.55,9.81,32.4,1,4,0,0,35.4,34377.0,245.55,5,1.9,81,2,3,3,1
TXN100740,CUST1514,2025-02-18,07:56:00,63,Male,100630.36,"San Jose, CA",466,Platinum,PROD297,Books,4,1163.5,4654.0,Debit Card,None,In-Store,None,None,102.68.178.68,42,485.55,13.87,6.2,0,1,0,0,2.4,20393.1,485.55,0,3.4,75,3,3,1,1
TXN100741,CUST1572,2025-02-03,00:40:00,21,Non-Binary,111267.66,"Jacksonville, FL",2428,Platinum,PROD202,Books,2,199.88,399.76,PayPal,None,In-Store,None,None,216.38.30.160,123,363.0,4.71,85.9,1,1,0,0,2.0,44649.0,363.0,2,3.2,89,0,3,1,0
TXN100742,CUST1523,2026-03-20,19:36:00,44,Male,47916.53,"Philadelphia, PA",325,VIP,PROD962,Home & Kitchen,2,230.77,461.54,Credit Card,Amex,In-Store,None,None,45.214.51.28,136,417.65,0.87,17.4,0,3,1,0,12.7,56800.4,417.65,0,3.8,57,0,3,0,0
TXN100743,CUST1817,2025-08-18,23:42:00,59,Male,32011.32,"Charlotte, NC",625,Standard,PROD132,Books,3,937.53,2812.59,Debit Card,Discover,POS,None,None,185.69.35.147,92,114.37,14.38,52.5,0,0,1,0,7.1,10522.04,114.37,3,2.9,70,0,0,0,0
TXN100744,CUST1279,2025-06-20,19:13:00,18,Male,124816.26,"Houston, TX",2525,VIP,PROD191,Clothing,1,788.67,788.67,Debit Card,Mastercard,Online,Desktop,Safari,139.194.21.191,130,246.85,1.23,35.1,0,1,0,0,1.0,32090.5,246.85,0,1.1,62,2,2,3,0
TXN100745,CUST2015,2025-02-26,19:26:00,28,Non-Binary,125967.88,"Los Angeles, CA",1946,Standard,PROD565,Home & Kitchen,3,301.41,904.23,Credit Card,Mastercard,In-Store,None,None,195.154.150.220,33,108.16,2.25,58.4,2,0,0,0,22.0,3569.28,108.16,2,1.7,64,0,1,0,0
TXN100746,CUST1624,2026-01-15,15:13:00,69,Female,135412.74,"San Antonio, TX",2532,Standard,PROD313,Sports,2,510.59,1021.18,Crypto,None,Mobile App,Mobile,Chrome,58.66.240.105,20,332.74,9.08,27.1,0,4,0,0,4.1,6654.8,332.74,5,1.5,74,5,2,4,0
TXN100747,CUST1229,2025-07-15,01:15:00,26,Male,38287.58,"Austin, TX",457,Platinum,PROD649,Books,1,213.17,213.17,Apple Pay,None,POS,None,None,255.146.211.66,122,286.88,11.89,81.8,0,4,1,0,31.7,34999.36,286.88,1,1.9,78,0,0,4,0
TXN100748,CUST1638,2025-08-22,08:50:00,19,Non-Binary,118650.18,"San Diego, CA",3367,None,PROD190,Books,1,690.55,690.55,Apple Pay,None,Mobile App,Tablet,Opera,34.43.223.77,11,44.17,8.61,65.4,0,4,0,0,107.8,485.87,44.17,3,3.4,46,1,2,1,0
TXN100749,CUST1550,2025-09-19,14:55:00,35,Female,143068.61,"New York, NY",2070,Gold,PROD220,Clothing,5,1158.9,5794.5,Apple Pay,None,Mobile App,Mobile,Edge,48.75.4.44,16,498.98,3.07,65.4,2,5,0,0,1.3,7983.68,498.98,0,2.4,72,0,1,1,1
TXN100750,CUST1042,2025-01-10,18:43:00,51,Female,56083.35,"Phoenix, AZ",3051,VIP,PROD564,Clothing,5,142.36,711.8,Credit Card,Visa,Online,Desktop,Firefox,31.207.1.6,148,478.37,12.77,34.7,1,5,0,0,2.4,70798.76,478.37,1,1.6,93,1,3,4,0
TXN100751,CUST2182,2026-01-08,15:41:00,65,Non-Binary,102221.99,"San Antonio, TX",41,None,PROD914,Sports,3,367.24,1101.72,Credit Card,None,POS,None,None,123.132.198.63,10,44.32,13.83,73.5,0,4,1,0,22.1,443.2,44.32,5,1.9,85,0,0,1,0
TXN100752,CUST1168,2026-04-21,03:16:00,51,Male,64792.6,"Austin, TX",2479,None,PROD761,Home & Kitchen,3,402.37,1207.11,Debit Card,None,Mobile App,Desktop,Chrome,49.133.6.18,92,117.66,11.46,25.1,1,3,0,0,17.0,10824.72,117.66,3,2.3,62,2,2,3,0
TXN100753,CUST1303,2026-01-02,01:49:00,24,Male,93817.06,"Phoenix, AZ",3614,Standard,PROD929,Clothing,5,1093.2,5466.0,Crypto,None,In-Store,None,None,236.70.113.132,114,306.3,11.53,87.1,0,1,1,0,7.6,34918.2,306.3,1,1.1,74,4,0,3,1
TXN100754,CUST1536,2025-12-19,11:05:00,75,Male,83446.12,"Fort Worth, TX",1473,Gold,PROD521,Home & Kitchen,2,1141.73,2283.46,Debit Card,Amex,POS,None,None,5.4.150.23,40,317.48,14.89,50.4,0,1,1,0,18.4,12699.2,317.48,0,3.2,83,0,1,2,1
TXN100755,CUST1708,2025-10-17,00:36:00,36,Non-Binary,133284.7,"San Antonio, TX",473,Standard,PROD162,Beauty,5,215.74,1078.7,Credit Card,Amex,POS,None,None,105.12.27.22,32,289.55,7.88,41.3,2,0,0,0,18.7,9265.6,289.55,5,4.5,52,1,1,4,0
TXN100756,CUST2284,2025-08-07,02:20:00,40,Male,40636.68,"Austin, TX",1088,None,PROD832,Home & Kitchen,1,602.33,602.33,Apple Pay,None,POS,None,None,193.166.114.245,197,447.78,13.71,67.9,0,2,1,0,24.3,88212.66,447.78,5,1.2,69,5,1,1,0
TXN100757,CUST1858,2025-04-23,21:38:00,37,Female,128152.18,"New York, NY",443,None,PROD190,Home & Kitchen,2,18.14,36.28,Apple Pay,None,In-Store,None,None,247.158.251.217,38,144.55,5.31,86.5,0,0,1,0,2.2,5492.9,144.55,3,3.1,50,2,0,1,0
TXN100758,CUST2368,2026-05-03,06:15:00,43,Female,148358.2,"Dallas, TX",1610,VIP,PROD820,Toys,4,1122.59,4490.36,Crypto,None,POS,None,None,244.78.66.71,19,479.07,9.36,39.8,0,3,1,0,21.1,9102.33,479.07,4,4.4,64,4,2,3,1
TXN100759,CUST1956,2026-03-01,02:44:00,60,Male,97272.64,"Austin, TX",855,Platinum,PROD115,Electronics,4,1170.21,4680.84,Credit Card,None,Mobile App,Tablet,Opera,124.154.74.33,60,170.34,4.15,18.9,3,0,1,0,27.2,10220.4,170.34,5,2.7,78,4,1,0,0
TXN100760,CUST1688,2026-02-09,21:44:00,45,Female,100575.16,"Fort Worth, TX",1464,Gold,PROD465,Home & Kitchen,5,944.93,4724.65,Credit Card,Discover,Mobile App,Mobile,Chrome,197.63.51.172,181,313.98,11.63,49.2,0,0,0,0,1.5,56830.38,313.98,3,2.0,84,1,2,1,0
TXN100761,CUST2201,2026-02-08,09:48:00,50,Non-Binary,125786.44,"Jacksonville, FL",270,None,PROD629,Home & Kitchen,5,963.63,4818.15,Bank Transfer,None,Online,Mobile,Edge,67.9.177.217,25,411.95,14.9,16.4,0,1,1,0,12.8,10298.75,411.95,2,1.8,65,0,1,1,0
TXN100762,CUST1242,2025-12-29,13:42:00,21,Female,101412.6,"Dallas, TX",1741,Standard,PROD943,Clothing,4,179.31,717.24,Crypto,None,POS,None,None,14.29.103.42,15,499.76,3.1,53.6,0,4,0,0,6.5,7496.4,499.76,0,1.4,65,0,0,1,0
TXN100763,CUST1972,2026-02-21,03:59:00,33,Male,118776.56,"San Diego, CA",3066,Standard,PROD703,Toys,4,916.69,3666.76,Bank Transfer,None,POS,None,None,12.53.198.227,39,385.07,14.1,61.6,5,4,0,0,13.2,15017.73,385.07,5,3.0,42,4,2,3,1
TXN100764,CUST2072,2025-06-18,12:26:00,18,Non-Binary,40060.04,"Houston, TX",1797,Platinum,PROD328,Home & Kitchen,5,207.12,1035.6,Credit Card,Visa,POS,None,None,237.85.227.134,190,21.66,2.15,42.2,0,0,0,0,6.6,4115.4,21.66,3,1.4,83,0,3,0,0
TXN100765,CUST2048,2025-02-26,21:00:00,48,Male,41222.31,"Houston, TX",2777,None,PROD876,Books,4,309.06,1236.24,Apple Pay,None,Online,Tablet,Safari,125.173.116.11,114,441.59,8.44,9.6,0,0,0,0,0.1,50341.26,441.59,2,3.2,100,2,2,3,0
TXN100766,CUST2025,2025-01-17,00:30:00,28,Non-Binary,57111.65,"Columbus, OH",1205,Gold,PROD917,Toys,2,263.81,527.62,Apple Pay,None,In-Store,None,None,42.62.200.150,9,398.88,5.83,60.2,0,3,1,0,0.7,3589.92,398.88,3,2.0,90,0,3,3,0
TXN100767,CUST1730,2025-02-03,14:54:00,57,Non-Binary,39799.27,"San Jose, CA",3485,Platinum,PROD813,Sports,2,116.44,232.88,Credit Card,Visa,POS,None,None,230.152.74.100,18,22.12,13.92,19.7,0,2,0,0,32.4,398.16,22.12,5,3.1,63,1,2,1,0
TXN100768,CUST2423,2025-02-27,21:09:00,52,Male,97235.91,"Phoenix, AZ",2224,Platinum,PROD615,Electronics,2,38.07,76.14,PayPal,None,Online,Tablet,Edge,154.38.7.81,58,42.49,1.6,82.1,0,3,1,0,6.9,2464.42,42.49,5,2.5,100,3,2,3,0
TXN100769,CUST1501,2025-04-29,22:47:00,73,Non-Binary,132812.72,"Houston, TX",1274,None,PROD192,Electronics,1,397.76,397.76,Credit Card,Amex,POS,None,None,108.132.79.126,129,413.73,8.82,38.3,3,0,1,0,1.8,53371.17,413.73,3,2.0,73,2,0,1,0
TXN100770,CUST1156,2026-04-09,15:19:00,49,Female,125897.5,"Chicago, IL",964,None,PROD481,Toys,5,602.32,3011.6,Credit Card,Amex,Mobile App,Mobile,Safari,97.23.236.42,58,372.49,0.38,26.7,0,2,1,0,8.5,21604.42,372.49,5,4.4,77,2,3,3,1
TXN100771,CUST1959,2025-03-14,01:15:00,40,Male,80192.87,"New York, NY",1891,Gold,PROD162,Toys,5,561.98,2809.9,PayPal,None,POS,None,None,207.134.246.137,164,381.27,7.27,65.1,0,1,0,0,13.6,62528.28,381.27,3,2.3,59,4,0,1,0
TXN100772,CUST1607,2026-02-25,02:29:00,71,Female,87906.86,"Philadelphia, PA",2895,VIP,PROD787,Clothing,4,69.27,277.08,Bank Transfer,None,In-Store,None,None,86.132.201.176,135,213.36,2.3,40.6,1,4,1,1,2.8,28803.6,213.36,0,2.8,84,2,1,0,0
TXN100773,CUST1772,2025-12-16,07:03:00,27,Female,143199.42,"Columbus, OH",3424,Gold,PROD446,Clothing,5,1160.61,5803.05,Apple Pay,None,POS,None,None,107.70.183.155,32,124.59,7.98,65.0,0,3,0,0,11.0,3986.88,124.59,3,4.6,33,2,3,4,0
TXN100774,CUST1361,2025-01-30,23:41:00,39,Female,122177.6,"Phoenix, AZ",29,Platinum,PROD907,Electronics,5,1132.87,5664.35,Bank Transfer,None,In-Store,None,None,122.102.214.191,21,479.36,4.98,76.9,0,3,1,0,25.0,10066.56,479.36,0,2.3,71,3,3,0,1
TXN100775,CUST1970,2025-09-14,20:19:00,74,Female,87476.43,"Philadelphia, PA",1415,Platinum,PROD262,Beauty,1,708.17,708.17,Credit Card,Mastercard,Mobile App,Desktop,Safari,123.107.206.192,33,238.61,3.17,5.5,0,1,0,0,34.7,7874.13,238.61,5,1.6,43,0,0,3,0
TXN100776,CUST2333,2026-03-31,16:43:00,45,Non-Binary,40086.5,"San Diego, CA",441,VIP,PROD268,Electronics,3,197.56,592.68,Bank Transfer,None,Mobile App,Desktop,Firefox,69.206.119.9,95,104.35,1.64,38.3,3,4,0,0,0.0,9913.25,104.35,1,3.3,52,1,0,1,0
TXN100777,CUST2164,2026-02-11,18:45:00,18,Male,149610.49,"Charlotte, NC",1095,Gold,PROD794,Beauty,3,599.59,1798.77,Credit Card,Visa,POS,None,None,140.12.36.116,118,444.1,11.42,83.0,0,0,1,0,6.0,52403.8,444.1,1,2.8,35,2,0,0,0
TXN100778,CUST1406,2025-04-17,06:18:00,44,Female,47942.48,"Charlotte, NC",1150,VIP,PROD691,Clothing,1,1037.0,1037.0,Apple Pay,None,In-Store,None,None,145.142.227.111,61,459.62,0.18,20.1,0,4,0,0,23.2,28036.82,459.62,5,2.6,71,2,0,1,0
TXN100779,CUST2261,2026-01-09,20:54:00,70,Non-Binary,65631.25,"Jacksonville, FL",2477,Gold,PROD855,Books,2,161.39,322.78,Crypto,None,In-Store,None,None,254.252.92.139,22,96.83,8.63,74.0,0,1,1,0,12.2,2130.26,96.83,5,1.2,84,0,1,3,0
TXN100780,CUST1926,2025-07-22,22:02:00,39,Male,81702.16,"Chicago, IL",2269,Platinum,PROD464,Clothing,5,592.21,2961.05,Bank Transfer,None,Mobile App,Desktop,Edge,186.0.222.78,0,220.97,7.48,32.8,0,3,0,0,10.9,0.0,220.97,1,1.2,31,5,0,4,0
TXN100781,CUST1351,2025-11-01,01:35:00,28,Male,121455.9,"Charlotte, NC",1526,Platinum,PROD933,Clothing,5,48.76,243.8,PayPal,None,Online,Tablet,Safari,45.80.178.246,49,138.69,2.68,86.2,1,1,1,0,1.7,6795.81,138.69,0,1.2,77,5,2,2,0
TXN100782,CUST1121,2025-02-28,21:06:00,74,Non-Binary,53280.26,"Philadelphia, PA",1166,Platinum,PROD915,Sports,1,278.98,278.98,Apple Pay,None,Mobile App,Tablet,Safari,160.99.125.50,41,161.38,3.77,82.7,0,4,1,1,22.1,6616.58,161.38,1,1.0,98,0,2,4,1
TXN100783,CUST2102,2025-11-27,07:52:00,25,Male,128956.66,"Fort Worth, TX",1108,Platinum,PROD192,Clothing,5,78.46,392.3,PayPal,None,POS,None,None,81.68.28.31,36,136.51,7.5,17.9,0,3,1,0,18.0,4914.36,136.51,2,3.4,65,1,0,0,0
TXN100784,CUST2219,2026-02-01,09:09:00,59,Male,95794.65,"Charlotte, NC",1840,Platinum,PROD737,Toys,1,707.29,707.29,Debit Card,Discover,POS,None,None,20.117.51.124,95,131.42,6.07,85.0,0,2,1,0,48.9,12484.9,131.42,2,1.6,95,5,3,2,0
TXN100785,CUST1290,2025-12-26,00:52:00,74,Non-Binary,78215.43,"San Diego, CA",3317,Gold,PROD127,Electronics,5,715.78,3578.9,Crypto,None,Mobile App,Mobile,Safari,70.31.97.43,180,70.83,5.37,20.8,0,2,1,0,25.7,12749.4,70.83,0,2.3,64,1,1,0,0
TXN100786,CUST1215,2025-06-03,08:06:00,60,Male,89678.09,"San Diego, CA",1992,None,PROD572,Sports,2,320.5,641.0,Bank Transfer,None,In-Store,None,None,96.128.67.40,23,260.82,3.62,73.7,0,5,1,0,1.4,5998.86,260.82,5,4.7,44,4,1,0,0
TXN100787,CUST2111,2025-09-05,16:48:00,20,Female,86588.66,"San Antonio, TX",3402,None,PROD303,Clothing,2,911.49,1822.98,Bank Transfer,None,POS,None,None,91.48.183.224,158,472.52,2.57,42.1,0,4,1,0,0.2,74658.16,472.52,3,2.1,96,2,2,4,1
TXN100788,CUST2086,2025-04-09,18:28:00,28,Female,112433.84,"Jacksonville, FL",3256,VIP,PROD238,Beauty,2,31.41,62.82,Bank Transfer,None,Mobile App,Mobile,Edge,33.86.185.79,55,433.89,9.6,28.8,0,2,0,0,13.3,23863.95,433.89,4,2.6,50,1,1,2,1
TXN100789,CUST1217,2025-10-01,06:15:00,40,Non-Binary,124476.8,"Charlotte, NC",2608,VIP,PROD272,Toys,3,542.19,1626.57,Bank Transfer,None,POS,None,None,49.128.92.166,3,63.51,14.19,71.4,0,1,1,0,2.6,190.53,63.51,0,2.1,52,4,0,0,0
TXN100790,CUST2341,2025-08-02,13:27:00,28,Non-Binary,80423.0,"Chicago, IL",1683,VIP,PROD100,Home & Kitchen,3,995.36,2986.08,Credit Card,None,Mobile App,Mobile,Safari,48.34.244.215,72,330.57,0.38,20.9,0,0,0,0,26.1,23801.04,330.57,5,4.0,58,1,2,1,0
TXN100791,CUST1363,2025-03-10,05:28:00,37,Female,36705.77,"San Jose, CA",915,VIP,PROD972,Electronics,1,509.65,509.65,Credit Card,None,In-Store,None,None,119.248.19.83,102,154.87,1.75,61.7,0,3,0,0,23.6,15796.74,154.87,3,4.9,46,3,2,1,0
TXN100792,CUST2460,2026-04-26,12:04:00,18,Male,96555.36,"Houston, TX",1901,Gold,PROD304,Home & Kitchen,4,117.26,469.04,Apple Pay,None,In-Store,None,None,220.114.56.53,50,397.52,1.81,57.9,0,4,1,0,6.4,19876.0,397.52,2,3.9,85,2,1,1,0
TXN100793,CUST1796,2025-06-28,09:25:00,75,Female,39538.03,"Jacksonville, FL",810,VIP,PROD282,Beauty,4,793.61,3174.44,Apple Pay,None,Mobile App,Mobile,Edge,229.16.216.220,177,120.05,3.84,26.4,0,4,0,0,11.8,21248.85,120.05,2,4.5,38,3,2,2,0
TXN100794,CUST2127,2025-08-14,00:40:00,23,Female,102465.32,"San Jose, CA",778,Gold,PROD406,Sports,2,59.0,118.0,Debit Card,Amex,In-Store,None,None,114.157.136.198,68,57.33,7.49,19.8,1,2,1,0,39.0,3898.44,57.33,2,4.2,94,3,2,3,0
TXN100795,CUST1022,2025-03-26,12:15:00,73,Female,121588.86,"Philadelphia, PA",3057,Gold,PROD487,Toys,2,507.45,1014.9,Bank Transfer,None,Online,Mobile,Edge,45.101.222.188,180,147.79,9.83,88.1,2,0,1,0,7.7,26602.2,147.79,1,3.0,73,5,2,3,1
TXN100796,CUST1548,2025-03-31,03:07:00,43,Non-Binary,59815.89,"Philadelphia, PA",3200,None,PROD717,Electronics,1,702.05,702.05,Debit Card,Discover,Online,Mobile,Edge,13.156.250.217,165,324.84,11.08,26.5,0,3,1,0,18.4,53598.6,324.84,2,1.8,36,3,3,0,0
TXN100797,CUST1924,2026-03-08,22:14:00,72,Female,134808.78,"Phoenix, AZ",1701,VIP,PROD234,Sports,4,908.47,3633.88,Apple Pay,None,Online,Mobile,Firefox,226.44.190.210,132,378.34,8.61,84.5,1,1,1,0,9.4,49940.88,378.34,3,4.7,51,4,0,0,0
TXN100798,CUST1630,2025-06-21,01:23:00,62,Female,106226.51,"Columbus, OH",2307,VIP,PROD120,Home & Kitchen,2,442.38,884.76,Apple Pay,None,Online,Mobile,Chrome,59.126.227.69,108,304.23,3.76,2.5,0,3,1,0,3.1,32856.84,304.23,5,1.8,81,3,0,4,0
TXN100799,CUST1374,2026-01-12,06:15:00,44,Female,135981.57,"San Diego, CA",2358,Platinum,PROD894,Electronics,5,29.21,146.05,Bank Transfer,None,POS,None,None,131.220.168.56,128,384.77,10.18,72.8,2,0,1,0,3.4,49250.56,384.77,3,4.0,83,1,2,1,0
TXN100800,CUST2420,2025-11-13,17:11:00,66,Female,148426.43,"New York, NY",3043,Platinum,PROD917,Sports,3,1019.31,3057.93,Crypto,None,Mobile App,Tablet,Safari,36.60.233.16,67,331.0,8.46,68.9,0,0,1,0,20.3,22177.0,331.0,5,3.9,33,3,3,1,0
TXN100801,CUST1125,2026-01-26,02:22:00,43,Male,97235.05,"Austin, TX",3608,Standard,PROD585,Clothing,5,701.81,3509.05,Bank Transfer,None,Online,Tablet,Opera,209.81.251.31,143,93.88,10.57,86.9,0,1,0,0,10.5,13424.84,93.88,3,1.4,30,4,3,2,0
TXN100802,CUST1351,2025-07-27,20:02:00,36,Male,28775.88,"Jacksonville, FL",2853,None,PROD648,Sports,2,1167.25,2334.5,Credit Card,Mastercard,Mobile App,Mobile,Opera,178.9.57.73,91,392.04,9.2,37.7,0,0,1,0,18.6,35675.64,392.04,4,1.7,73,4,3,1,1
TXN100803,CUST1529,2025-11-07,18:06:00,28,Female,54000.03,"Charlotte, NC",2104,Platinum,PROD774,Toys,2,975.95,1951.9,Crypto,None,In-Store,None,None,201.38.238.186,137,73.59,7.12,77.4,0,0,1,0,88.5,10081.83,73.59,5,2.5,64,5,1,0,0
TXN100804,CUST2321,2025-09-28,19:47:00,73,Male,37869.52,"Austin, TX",3490,Platinum,PROD890,Books,2,1082.49,2164.98,Crypto,None,Online,Mobile,Chrome,52.229.23.30,121,46.11,9.03,14.1,0,5,1,0,3.0,5579.31,46.11,0,2.8,36,1,0,4,1
TXN100805,CUST2288,2025-10-04,01:04:00,51,Non-Binary,137281.77,"Columbus, OH",273,VIP,PROD263,Beauty,2,639.14,1278.28,Bank Transfer,None,POS,None,None,141.89.151.214,76,424.37,4.96,85.2,0,5,0,0,14.1,32252.12,424.37,3,1.6,94,5,2,4,0
TXN100806,CUST2324,2025-08-28,21:32:00,35,Male,34407.75,"Dallas, TX",13,VIP,PROD706,Sports,1,865.89,865.89,Apple Pay,None,Online,Desktop,Edge,104.200.67.4,142,35.88,2.09,1.6,3,4,0,0,0.8,5094.96,35.88,3,1.2,52,3,1,2,1
TXN100807,CUST1574,2025-05-18,07:27:00,38,Non-Binary,72685.65,"Austin, TX",758,Platinum,PROD442,Books,4,1080.99,4323.96,Credit Card,Mastercard,Online,Tablet,Firefox,208.73.152.42,168,440.91,3.3,53.7,0,4,0,0,3.5,74072.88,440.91,1,4.8,88,2,1,0,0
TXN100808,CUST1545,2025-10-19,15:24:00,43,Non-Binary,32349.85,"San Jose, CA",1548,VIP,PROD100,Clothing,3,298.32,894.96,PayPal,None,In-Store,None,None,217.157.21.91,90,126.71,11.49,23.1,0,0,1,0,12.3,11403.9,126.71,2,4.1,65,5,0,1,0
TXN100809,CUST2437,2025-05-20,17:24:00,52,Male,39857.06,"Columbus, OH",2941,None,PROD562,Beauty,2,626.15,1252.3,PayPal,None,POS,None,None,106.77.101.246,32,130.79,0.67,36.4,0,3,1,0,2.5,4185.28,130.79,2,3.3,46,2,2,4,1
TXN100810,CUST1992,2026-05-11,22:45:00,75,Male,41861.06,"New York, NY",1055,Gold,PROD719,Books,4,229.58,918.32,Apple Pay,None,In-Store,None,None,3.196.213.102,18,483.92,14.23,51.3,3,3,0,0,43.9,8710.56,483.92,1,4.6,78,4,1,4,0
TXN100811,CUST2235,2026-02-10,18:42:00,33,Male,65077.03,"Dallas, TX",3014,VIP,PROD985,Beauty,5,622.57,3112.85,Crypto,None,POS,None,None,116.95.190.235,199,228.24,4.59,22.3,0,4,0,0,82.7,45419.76,228.24,0,3.1,62,4,1,0,0
