TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN100332,CUST1001,2026-06-16,11:51:00,58,Non-Binary,146527.33,"Philadelphia, PA",345,None,PROD370,Sports,2,495.93,991.86,Bank Transfer,None,Mobile App,Mobile,Chrome,161.5.182.57,71,104.83,14.58,48.4,0,4,0,0,1.9,7442.93,104.83,3,4.8,62,5,2,1,0
TXN100333,CUST1225,2026-03-25,09:10:00,31,Non-Binary,103725.08,"San Antonio, TX",642,VIP,PROD337,Sports,4,448.68,1794.72,Apple Pay,None,Online,Mobile,Safari,118.94.90.49,145,255.45,10.97,58.3,2,0,1,0,60.0,37040.25,255.45,1,4.5,80,5,2,1,0
TXN100334,CUST1073,2026-04-20,08:22:00,47,Non-Binary,146298.18,"Los Angeles, CA",2971,None,PROD240,Sports,1,727.92,727.92,Apple Pay,None,POS,None,None,6.56.6.196,11,83.45,11.57,24.2,0,5,0,0,15.6,917.95,83.45,0,4.8,43,4,2,2,0
TXN100335,CUST1087,2026-02-21,04:45:00,48,Non-Binary,136548.79,"Chicago, IL",1264,Platinum,PROD590,Clothing,2,76.49,152.98,Crypto,None,Mobile App,Tablet,Opera,32.10.22.27,139,162.43,7.72,75.3,2,1,0,0,32.9,22577.77,162.43,1,1.1,84,3,0,2,0
TXN100336,CUST1231,2026-06-25,13:07:00,61,Non-Binary,127848.11,"Los Angeles, CA",2019,Gold,PROD212,Clothing,1,1148.2,1148.2,PayPal,None,Mobile App,Desktop,Opera,86.60.184.237,21,449.88,9.11,16.1,0,4,1,0,37.8,9447.48,449.88,4,1.7,84,1,2,2,1
TXN100337,CUST1639,2026-03-15,11:53:00,74,Male,58886.66,"San Diego, CA",2715,Platinum,PROD371,Toys,1,948.74,948.74,Debit Card,Mastercard,Mobile App,Desktop,Edge,115.244.34.29,147,225.18,10.93,13.1,0,2,0,0,5.0,33101.46,225.18,1,4.1,75,2,1,3,0
TXN100338,CUST1996,2026-04-16,20:32:00,68,Non-Binary,66683.14,"Houston, TX",1574,VIP,PROD662,Beauty,5,645.19,3225.95,Bank Transfer,None,In-Store,None,None,99.42.215.135,147,392.76,12.19,19.8,5,0,0,1,0.8,57735.72,392.76,2,1.0,32,2,2,3,1
TXN100339,CUST1980,2026-02-04,03:45:00,21,Female,70107.32,"Chicago, IL",1212,VIP,PROD247,Toys,5,1166.47,5832.35,Apple Pay,None,In-Store,None,None,54.114.28.192,35,76.27,10.47,13.0,1,5,0,1,4.0,2669.45,76.27,3,2.5,43,5,2,0,0
TXN100340,CUST1608,2026-02-10,01:01:00,27,Female,42659.69,"Houston, TX",320,Standard,PROD682,Toys,4,188.16,752.64,Debit Card,Discover,In-Store,None,None,192.153.240.106,86,233.11,9.71,1.3,0,0,0,0,0.7,20047.46,233.11,0,4.5,34,4,0,1,1
TXN100341,CUST1852,2026-04-19,23:12:00,74,Female,94269.49,"Phoenix, AZ",2348,None,PROD413,Sports,2,514.17,1028.34,Debit Card,Amex,Online,Tablet,Edge,251.64.108.103,14,125.08,2.84,67.2,0,4,0,0,51.6,1751.12,125.08,3,2.9,81,3,0,0,0
TXN100342,CUST1662,2026-04-19,06:38:00,35,Male,38050.01,"Philadelphia, PA",2475,Platinum,PROD128,Clothing,3,203.68,611.04,Credit Card,Visa,In-Store,None,None,153.5.158.49,141,116.83,13.95,21.7,5,0,0,1,12.9,16473.03,116.83,4,4.9,91,0,0,2,1
TXN100343,CUST1095,2026-03-21,00:17:00,40,Female,144842.38,"Dallas, TX",803,Platinum,PROD869,Beauty,3,1168.88,3506.64,Crypto,None,Online,Mobile,Edge,230.51.76.7,150,402.11,7.21,78.2,2,0,1,0,7.7,60316.5,402.11,1,1.6,89,0,2,0,0
TXN100344,CUST1237,2026-02-25,23:15:00,59,Male,121103.21,"Chicago, IL",2059,None,PROD846,Books,5,1116.97,5584.85,PayPal,None,POS,None,None,202.67.173.75,92,319.27,14.11,3.7,1,5,1,0,18.1,29372.84,319.27,1,1.8,39,1,2,3,1
TXN100345,CUST1099,2026-01-04,04:52:00,67,Female,93392.01,"Los Angeles, CA",2048,Standard,PROD565,Home & Kitchen,2,1121.53,2243.06,Debit Card,Visa,Mobile App,Tablet,Firefox,91.45.36.46,117,143.81,7.15,23.1,0,3,0,0,1.6,16825.77,143.81,0,4.9,92,0,1,2,0
TXN100346,CUST1877,2026-06-08,23:13:00,26,Female,70841.53,"San Jose, CA",1289,Platinum,PROD185,Sports,4,612.07,2448.28,PayPal,None,Online,Tablet,Chrome,190.125.4.40,26,159.52,2.46,36.0,0,0,0,0,25.8,4147.52,159.52,3,4.5,41,2,1,3,0
TXN100347,CUST1921,2026-04-30,03:43:00,23,Male,116472.27,"San Antonio, TX",3151,VIP,PROD304,Beauty,3,86.72,260.16,PayPal,None,POS,None,None,55.243.58.72,116,38.38,2.42,42.4,0,5,0,0,15.5,4452.08,38.38,2,3.3,78,0,1,3,0
TXN100348,CUST1218,2026-01-14,07:13:00,73,Male,144080.63,"San Antonio, TX",1110,Platinum,PROD750,Clothing,1,178.67,178.67,PayPal,None,POS,None,None,21.152.231.224,107,271.89,10.08,23.4,1,0,0,0,19.7,29092.23,271.89,3,2.4,68,1,0,2,0
TXN100349,CUST1493,2026-05-02,18:16:00,62,Male,145698.73,"San Antonio, TX",1457,None,PROD498,Toys,1,677.48,677.48,Bank Transfer,None,In-Store,None,None,20.74.165.171,81,26.81,13.46,84.1,2,3,1,0,5.3,2171.61,26.81,0,4.2,82,2,2,0,0
TXN100350,CUST1965,2026-02-02,21:39:00,46,Non-Binary,146182.19,"Los Angeles, CA",154,Gold,PROD863,Clothing,4,838.77,3355.08,Debit Card,None,POS,None,None,56.178.107.244,48,486.44,8.69,1.4,0,2,0,0,0.4,23349.12,486.44,2,4.6,94,0,2,3,0
TXN100351,CUST1466,2026-04-16,14:00:00,40,Female,128523.23,"San Antonio, TX",2147,Platinum,PROD216,Clothing,4,519.78,2079.12,Debit Card,None,In-Store,None,None,139.223.195.73,111,324.37,10.56,84.4,2,0,0,0,56.0,36005.07,324.37,0,1.4,32,4,1,0,0
TXN100352,CUST1769,2026-06-09,18:35:00,24,Non-Binary,80512.92,"San Jose, CA",3305,Standard,PROD783,Home & Kitchen,4,262.13,1048.52,Apple Pay,None,POS,None,None,30.100.240.244,31,188.29,11.93,41.8,1,5,1,1,8.6,5836.99,188.29,0,4.8,58,4,1,2,1
TXN100353,CUST1900,2026-06-18,09:01:00,37,Female,109162.6,"New York, NY",1703,Standard,PROD115,Electronics,2,950.71,1901.42,Bank Transfer,None,Mobile App,Mobile,Safari,246.220.123.143,100,112.48,9.7,74.6,1,4,1,0,13.1,11248.0,112.48,1,4.8,79,5,0,3,1
TXN100354,CUST1925,2026-03-23,17:39:00,28,Female,53871.19,"Chicago, IL",2070,Standard,PROD746,Books,4,1013.21,4052.84,Crypto,None,Mobile App,Tablet,Safari,243.165.104.24,23,32.31,0.27,69.3,0,1,0,0,82.8,743.13,32.31,4,3.8,40,4,1,0,0
TXN100355,CUST1133,2026-04-27,21:39:00,58,Female,48319.4,"Houston, TX",1221,Gold,PROD648,Toys,2,874.31,1748.62,Apple Pay,None,Mobile App,Tablet,Chrome,71.42.73.161,5,326.43,8.73,9.4,1,3,0,0,10.9,1632.15,326.43,0,1.6,63,1,0,0,0
TXN100356,CUST1370,2026-02-23,13:20:00,24,Female,124430.18,"San Antonio, TX",306,VIP,PROD740,Electronics,2,827.93,1655.86,Apple Pay,None,Mobile App,Tablet,Edge,207.82.92.77,2,453.75,9.93,56.8,1,0,0,0,2.3,907.5,453.75,2,5.0,91,4,2,0,0
TXN100357,CUST1759,2026-03-07,04:09:00,30,Non-Binary,28694.41,"New York, NY",2126,None,PROD879,Clothing,2,1041.58,2083.16,Credit Card,Mastercard,Online,Mobile,Safari,57.42.64.69,70,251.16,14.3,31.4,0,4,1,0,7.0,17581.2,251.16,3,4.0,93,3,2,3,1
TXN100358,CUST1944,2026-02-19,08:32:00,29,Male,110882.18,"Phoenix, AZ",1614,Standard,PROD697,Toys,5,380.79,1903.95,Debit Card,Discover,POS,None,None,227.228.216.153,69,411.63,9.38,54.7,0,3,0,0,0.4,28402.47,411.63,4,2.4,38,3,0,0,0
TXN100359,CUST1259,2026-05-31,13:59:00,36,Non-Binary,128335.8,"Dallas, TX",1447,VIP,PROD130,Electronics,2,972.76,1945.52,Apple Pay,None,In-Store,None,None,92.125.37.56,95,198.54,11.71,11.1,5,2,0,0,9.7,18861.3,198.54,2,1.9,71,1,2,0,0
TXN100360,CUST1616,2026-02-24,17:59:00,31,Male,95119.84,"San Jose, CA",3623,Standard,PROD687,Sports,4,821.74,3286.96,Apple Pay,None,Mobile App,Mobile,Safari,51.25.252.128,11,495.32,6.38,11.3,0,1,1,0,59.9,5448.52,495.32,4,2.5,32,2,0,0,0
TXN100361,CUST1291,2026-02-03,13:44:00,20,Non-Binary,139754.31,"New York, NY",1386,Standard,PROD171,Beauty,1,997.52,997.52,Apple Pay,None,Mobile App,Mobile,Firefox,193.177.204.21,142,391.81,7.46,4.3,1,2,1,0,10.8,55637.02,391.81,3,4.4,45,2,2,0,1
TXN100362,CUST1048,2026-01-03,04:44:00,24,Female,132673.6,"San Antonio, TX",932,Gold,PROD190,Clothing,3,981.22,2943.66,Bank Transfer,None,Online,Tablet,Chrome,67.22.56.13,77,56.02,5.01,55.2,2,3,1,1,12.6,4313.54,56.02,1,4.7,88,0,0,2,1
TXN100363,CUST1882,2026-02-07,19:56:00,74,Female,104612.96,"Los Angeles, CA",2142,None,PROD346,Books,4,796.91,3187.64,PayPal,None,Mobile App,Tablet,Edge,58.47.135.197,75,361.46,5.36,75.2,0,1,0,0,94.6,27109.5,361.46,0,1.3,93,0,0,0,0
TXN100364,CUST1479,2026-04-09,06:24:00,49,Male,67556.27,"San Jose, CA",3124,None,PROD626,Toys,3,914.98,2744.94,PayPal,None,POS,None,None,168.78.54.235,33,125.02,5.52,87.8,0,4,0,1,21.0,4125.66,125.02,3,1.8,65,3,0,2,1
TXN100365,CUST1974,2026-05-28,22:07:00,24,Male,82619.27,"Los Angeles, CA",3056,Standard,PROD346,Electronics,4,232.57,930.28,Credit Card,Discover,POS,None,None,91.135.60.238,140,60.35,6.53,13.6,0,4,1,0,5.2,8449.0,60.35,4,2.3,86,2,1,0,0
TXN100366,CUST1391,2026-04-19,06:37:00,36,Male,75336.51,"San Jose, CA",1135,None,PROD722,Beauty,5,525.94,2629.7,Crypto,None,Online,Tablet,Safari,246.56.112.30,13,449.63,8.67,21.6,0,4,0,0,4.1,5845.19,449.63,2,1.9,81,3,1,0,0
TXN100367,CUST1843,2026-06-27,09:09:00,49,Male,46378.64,"Houston, TX",1428,Platinum,PROD822,Books,3,883.32,2649.96,Credit Card,Mastercard,POS,None,None,190.156.122.44,80,347.09,2.58,30.0,1,3,0,0,1.2,27767.2,347.09,0,3.7,84,2,0,1,0
TXN100368,CUST1902,2026-01-20,05:49:00,61,Male,99250.64,"San Diego, CA",2393,Standard,PROD600,Toys,2,572.36,1144.72,Credit Card,Visa,Mobile App,Desktop,Opera,129.85.75.199,24,68.0,12.08,30.3,3,3,1,0,52.6,1632.0,68.0,4,2.0,92,2,1,3,1
TXN100369,CUST1013,2026-04-01,10:16:00,63,Female,136421.55,"San Jose, CA",1988,Standard,PROD376,Sports,5,876.58,4382.9,Credit Card,Mastercard,POS,None,None,220.112.72.92,127,34.83,8.71,62.7,8,3,1,0,10.1,4423.41,34.83,1,4.0,54,3,2,0,1
TXN100370,CUST1988,2026-03-12,21:23:00,61,Non-Binary,137402.67,"San Diego, CA",3593,None,PROD279,Home & Kitchen,3,1066.71,3200.13,Apple Pay,None,POS,None,None,242.141.158.49,10,298.17,10.56,75.1,1,0,1,0,3.3,2981.7,298.17,3,3.3,74,2,0,0,0
TXN100371,CUST1701,2026-02-07,15:55:00,61,Male,90398.27,"Phoenix, AZ",2560,None,PROD780,Clothing,3,589.32,1767.96,Credit Card,Amex,Online,Mobile,Chrome,56.144.63.14,125,166.79,6.51,59.5,1,0,0,0,5.1,20848.75,166.79,2,1.6,66,4,2,1,0
TXN100372,CUST1730,2026-03-11,04:52:00,64,Male,79006.35,"Los Angeles, CA",1196,Gold,PROD132,Beauty,3,305.99,917.97,Crypto,None,POS,None,None,109.204.50.229,66,461.69,9.0,15.7,0,3,1,0,17.4,30471.54,461.69,4,1.6,55,2,0,3,0
TXN100373,CUST1308,2026-03-20,02:55:00,37,Non-Binary,140889.83,"San Diego, CA",2240,Gold,PROD484,Toys,4,124.29,497.16,Bank Transfer,None,POS,None,None,178.160.183.120,90,225.28,6.37,37.0,0,0,0,0,6.2,20275.2,225.28,3,1.4,47,4,1,1,0
TXN100374,CUST1382,2026-02-02,21:11:00,52,Non-Binary,134725.65,"New York, NY",3098,VIP,PROD228,Beauty,1,560.74,560.74,Bank Transfer,None,POS,None,None,215.27.43.15,69,418.35,9.78,30.1,0,0,1,0,62.3,28866.15,418.35,4,2.9,72,0,0,0,0
TXN100375,CUST1528,2026-02-06,19:11:00,65,Female,42050.34,"Chicago, IL",1237,Platinum,PROD836,Electronics,4,752.16,3008.64,Debit Card,Visa,Online,Desktop,Safari,155.61.49.64,52,69.73,0.47,45.6,2,3,0,0,21.3,3625.96,69.73,0,2.2,91,1,0,2,0
TXN100376,CUST1697,2026-04-23,22:27:00,57,Male,79044.21,"New York, NY",761,Gold,PROD938,Sports,2,213.22,426.44,Crypto,None,In-Store,None,None,122.245.148.75,25,480.36,7.45,60.1,0,3,1,0,10.5,12009.0,480.36,0,2.9,84,1,0,2,0
TXN100377,CUST1577,2026-04-10,00:22:00,55,Female,29260.44,"San Jose, CA",1825,Standard,PROD463,Clothing,4,1060.08,4240.32,Apple Pay,None,Mobile App,Desktop,Safari,92.107.178.232,134,207.5,1.04,59.1,0,2,1,0,25.7,27805.0,207.5,3,3.9,47,2,2,2,1
TXN100378,CUST1945,2026-04-11,02:19:00,71,Non-Binary,85468.08,"San Diego, CA",2486,Gold,PROD689,Sports,5,932.72,4663.6,Bank Transfer,None,Mobile App,Desktop,Firefox,151.178.206.18,11,34.17,11.02,20.9,0,5,0,0,5.0,375.87,34.17,3,4.7,90,2,0,1,0
TXN100379,CUST1901,2026-02-14,13:06:00,66,Female,140296.97,"New York, NY",2511,Platinum,PROD217,Electronics,1,535.42,535.42,PayPal,None,Online,Desktop,Firefox,28.230.193.35,146,287.1,3.02,44.3,0,5,1,0,38.1,41916.6,287.1,1,1.8,50,3,2,1,0
TXN100380,CUST1024,2026-06-11,22:49:00,24,Male,29154.9,"Chicago, IL",26,Platinum,PROD892,Beauty,5,660.43,3302.15,Credit Card,Amex,In-Store,None,None,175.254.97.214,53,293.78,7.16,31.8,0,4,0,0,17.9,15570.34,293.78,0,2.8,78,0,2,0,0
TXN100381,CUST1529,2026-03-18,03:26:00,25,Female,53821.69,"San Jose, CA",2219,Platinum,PROD123,Clothing,3,1107.51,3322.53,PayPal,None,POS,None,None,181.183.34.224,40,484.7,1.21,51.8,1,4,1,0,22.7,19388.0,484.7,3,3.5,99,5,0,3,1
TXN100382,CUST1959,2026-03-09,22:17:00,19,Male,67255.66,"Phoenix, AZ",826,Platinum,PROD883,Electronics,2,253.04,506.08,Crypto,None,Mobile App,Tablet,Chrome,61.252.37.207,144,454.08,10.58,68.9,0,0,1,0,42.2,65387.52,454.08,0,4.8,40,4,1,1,0
TXN100383,CUST1042,2026-01-27,01:12:00,49,Non-Binary,53155.63,"Philadelphia, PA",1772,VIP,PROD410,Toys,2,35.52,71.04,Credit Card,Visa,In-Store,None,None,137.194.9.142,123,45.03,11.51,62.6,1,3,1,0,38.0,5538.69,45.03,4,1.6,86,0,2,2,0
TXN100384,CUST1351,2026-04-22,01:58:00,33,Male,36498.85,"New York, NY",935,VIP,PROD865,Toys,5,685.98,3429.9,Credit Card,Mastercard,Online,Desktop,Chrome,33.224.92.73,11,170.78,9.08,80.1,2,2,0,0,36.3,1878.58,170.78,4,2.6,45,5,0,0,0
TXN100385,CUST1556,2026-02-22,16:53:00,63,Non-Binary,126678.1,"Houston, TX",1821,Platinum,PROD475,Toys,5,358.29,1791.45,Crypto,None,In-Store,None,None,135.136.163.179,138,261.65,0.9,81.0,0,5,1,0,19.3,36107.7,261.65,2,1.3,47,4,0,2,1
TXN100386,CUST1759,2026-05-22,07:11:00,25,Female,115613.84,"Chicago, IL",151,Gold,PROD815,Beauty,4,1144.12,4576.48,Credit Card,Discover,Online,Mobile,Firefox,151.196.153.212,21,48.67,12.83,34.6,1,0,1,0,42.6,1022.07,48.67,3,2.8,58,1,1,1,0
TXN100387,CUST1545,2026-01-14,22:32:00,37,Male,92693.65,"Philadelphia, PA",111,None,PROD872,Home & Kitchen,3,974.19,2922.57,Bank Transfer,None,In-Store,None,None,194.14.174.186,111,435.56,11.76,83.6,2,0,0,0,35.0,48347.16,435.56,4,2.6,66,4,1,3,0
TXN100388,CUST1581,2026-05-13,08:52:00,28,Female,83416.56,"Houston, TX",545,Standard,PROD387,Toys,3,111.79,335.37,Debit Card,None,Mobile App,Mobile,Opera,102.19.140.93,68,336.43,11.76,72.9,0,4,0,0,27.2,22877.24,336.43,0,2.2,71,2,0,3,0
TXN100389,CUST1450,2026-01-03,15:55:00,20,Female,85025.99,"Dallas, TX",897,VIP,PROD159,Books,1,338.97,338.97,Bank Transfer,None,Mobile App,Desktop,Edge,47.132.141.67,126,81.07,9.49,13.3,0,4,0,0,35.7,10214.82,81.07,1,1.5,34,1,2,3,0
TXN100390,CUST1042,2026-05-22,07:46:00,21,Non-Binary,148996.39,"Phoenix, AZ",71,Platinum,PROD653,Sports,1,724.69,724.69,PayPal,None,Online,Desktop,Opera,114.57.39.61,52,176.38,5.63,74.1,0,3,0,0,6.8,9171.76,176.38,3,4.5,48,0,1,2,0
TXN100391,CUST1417,2026-06-16,12:47:00,48,Female,102739.55,"Chicago, IL",1513,Standard,PROD397,Clothing,5,40.39,201.95,Bank Transfer,None,In-Store,None,None,207.160.176.241,55,201.84,8.78,59.2,0,1,1,1,20.0,11101.2,201.84,0,4.8,58,4,2,3,1
TXN100392,CUST1551,2026-02-01,18:00:00,69,Male,100887.75,"Dallas, TX",2136,VIP,PROD424,Home & Kitchen,2,1004.85,2009.7,PayPal,None,In-Store,None,None,85.124.185.60,116,171.11,14.59,62.4,0,3,1,0,15.5,19848.76,171.11,2,1.3,94,0,1,3,1
TXN100393,CUST1619,2026-02-28,15:19:00,68,Female,53720.41,"Chicago, IL",2207,Gold,PROD895,Beauty,5,802.42,4012.1,Bank Transfer,None,Mobile App,Mobile,Firefox,81.60.41.105,107,262.41,2.31,44.5,1,1,0,0,28.6,28077.87,262.41,3,1.1,45,3,1,3,0
TXN100394,CUST1129,2026-01-09,14:43:00,19,Non-Binary,45866.95,"Los Angeles, CA",547,None,PROD987,Books,4,1086.07,4344.28,PayPal,None,In-Store,None,None,103.123.150.31,86,450.76,13.49,53.3,0,4,0,1,8.4,38765.36,450.76,0,1.3,75,3,1,3,1
TXN100395,CUST1758,2026-04-22,09:52:00,66,Female,112514.21,"Chicago, IL",2969,None,PROD939,Books,1,191.19,191.19,Credit Card,None,Mobile App,Tablet,Edge,98.164.224.46,130,366.82,4.26,69.6,0,1,1,1,2.2,47686.6,366.82,3,2.4,96,4,2,3,1
TXN100396,CUST1292,2026-03-24,13:06:00,38,Male,144189.21,"New York, NY",3339,Gold,PROD540,Books,3,694.41,2083.23,Bank Transfer,None,Mobile App,Desktop,Firefox,73.84.60.74,70,253.59,3.43,15.3,3,2,0,0,1.4,17751.3,253.59,1,3.7,48,0,0,1,1
TXN100397,CUST1924,2026-01-11,18:25:00,52,Male,25833.14,"New York, NY",1518,Gold,PROD388,Books,4,881.19,3524.76,Bank Transfer,None,In-Store,None,None,213.232.151.236,28,363.8,13.8,10.9,0,3,1,0,1.4,10186.4,363.8,2,1.3,47,2,2,0,0
TXN100398,CUST1822,2026-01-21,07:35:00,64,Male,65889.46,"Dallas, TX",1378,Platinum,PROD564,Sports,5,809.78,4048.9,Credit Card,Amex,Online,Mobile,Chrome,239.162.97.216,142,337.34,13.18,3.3,0,5,0,0,19.4,47902.28,337.34,1,1.5,78,1,2,1,0
TXN100399,CUST1155,2026-05-05,06:23:00,64,Female,60324.96,"Houston, TX",2605,Standard,PROD628,Toys,2,13.81,27.62,Credit Card,Discover,In-Store,None,None,182.91.19.108,67,314.42,9.5,21.2,0,2,1,0,72.6,21066.14,314.42,4,3.6,53,2,0,2,0
TXN100400,CUST1501,2026-06-11,13:23:00,56,Female,92926.66,"Phoenix, AZ",400,Gold,PROD215,Toys,3,509.32,1527.96,Apple Pay,None,Mobile App,Desktop,Edge,30.90.237.245,81,337.09,5.28,35.9,3,1,1,0,2.8,27304.29,337.09,3,3.4,60,0,1,2,1
TXN100401,CUST1519,2026-02-25,13:57:00,21,Non-Binary,121474.83,"Phoenix, AZ",2769,Platinum,PROD521,Beauty,4,515.99,2063.96,PayPal,None,Online,Mobile,Edge,187.112.173.163,11,168.09,6.21,51.6,1,1,0,0,0.4,1848.99,168.09,0,4.8,72,1,2,0,0
TXN100402,CUST1021,2026-04-08,03:04:00,67,Non-Binary,66661.01,"Philadelphia, PA",3145,None,PROD164,Sports,1,627.19,627.19,PayPal,None,In-Store,None,None,253.80.202.221,58,159.29,2.5,33.7,0,3,0,0,29.4,9238.82,159.29,4,3.9,31,0,0,0,0
TXN100403,CUST1810,2026-05-05,01:26:00,28,Female,62683.3,"Houston, TX",2591,Gold,PROD134,Home & Kitchen,1,977.47,977.47,Apple Pay,None,POS,None,None,34.138.43.20,18,262.16,10.58,66.0,0,0,0,0,6.4,4718.88,262.16,4,3.4,49,0,2,3,0
TXN100404,CUST1620,2026-03-21,11:02:00,45,Non-Binary,117935.42,"Phoenix, AZ",1127,VIP,PROD307,Electronics,3,1163.42,3490.26,Bank Transfer,None,POS,None,None,97.149.219.24,56,484.11,8.46,43.6,8,5,0,0,12.0,27110.16,484.11,3,1.1,93,5,1,2,1
TXN100405,CUST1781,2026-05-20,03:41:00,46,Male,97234.94,"New York, NY",1632,Gold,PROD557,Home & Kitchen,4,680.15,2720.6,Crypto,None,Mobile App,Mobile,Safari,208.42.48.144,43,119.69,14.14,53.4,0,0,0,0,23.7,5146.67,119.69,3,3.5,90,4,2,1,0
TXN100406,CUST1505,2026-03-06,14:03:00,37,Non-Binary,67233.56,"Chicago, IL",154,Platinum,PROD805,Books,5,493.78,2468.9,Credit Card,Amex,In-Store,None,None,194.250.255.81,60,174.48,10.66,46.3,0,5,0,0,22.8,10468.8,174.48,0,2.7,39,3,0,0,0
TXN100407,CUST1766,2026-02-01,05:40:00,30,Female,133718.65,"Los Angeles, CA",164,VIP,PROD607,Clothing,5,589.76,2948.8,Crypto,None,POS,None,None,103.4.151.31,111,497.96,10.83,79.2,0,2,1,0,60.3,55273.56,497.96,4,4.6,51,1,1,1,0
TXN100408,CUST1974,2026-04-06,17:43:00,56,Female,84013.75,"Houston, TX",1357,Gold,PROD268,Books,4,21.69,86.76,Apple Pay,None,In-Store,None,None,39.240.34.251,1,169.68,2.9,62.5,0,4,1,0,57.5,169.68,169.68,2,1.4,89,4,0,0,0
TXN100409,CUST1572,2026-02-27,11:46:00,58,Male,140984.94,"Phoenix, AZ",1169,VIP,PROD698,Sports,3,447.06,1341.18,Apple Pay,None,Mobile App,Tablet,Opera,165.103.39.152,39,69.43,3.32,16.1,0,4,0,0,10.1,2707.77,69.43,1,4.2,79,2,2,2,0
TXN100410,CUST1754,2026-06-07,22:49:00,48,Male,46012.42,"Houston, TX",891,Standard,PROD922,Books,2,180.57,361.14,Apple Pay,None,Online,Mobile,Chrome,230.26.70.131,112,224.19,7.13,27.3,0,0,0,1,10.5,25109.28,224.19,4,2.6,79,5,1,2,1
TXN100411,CUST1319,2026-05-14,10:49:00,51,Male,135410.7,"Houston, TX",685,Platinum,PROD828,Clothing,4,676.98,2707.92,Apple Pay,None,Mobile App,Tablet,Chrome,143.222.178.46,6,435.75,12.85,69.4,2,2,1,0,4.8,2614.5,435.75,1,3.5,54,3,1,1,0
TXN100412,CUST1010,2026-02-20,15:05:00,41,Non-Binary,49361.08,"San Jose, CA",1276,Platinum,PROD196,Home & Kitchen,3,608.32,1824.96,Credit Card,None,Mobile App,Desktop,Firefox,165.245.203.12,64,151.6,0.95,51.5,0,0,1,0,9.2,9702.4,151.6,4,3.5,92,1,1,0,0
TXN100413,CUST1029,2026-06-06,05:13:00,63,Non-Binary,47113.46,"Chicago, IL",344,VIP,PROD954,Toys,1,76.7,76.7,Crypto,None,Online,Mobile,Chrome,220.142.99.168,4,179.68,10.11,81.0,2,5,0,0,69.0,718.72,179.68,4,3.9,76,4,0,3,0
TXN100414,CUST1683,2026-06-21,02:05:00,22,Male,128130.94,"Dallas, TX",609,Platinum,PROD185,Clothing,4,62.97,251.88,Bank Transfer,None,In-Store,None,None,177.209.88.163,0,169.36,8.45,10.7,0,3,0,0,30.0,0.0,169.36,4,4.7,41,0,0,1,0
TXN100415,CUST1190,2026-03-23,20:10:00,58,Male,120840.32,"New York, NY",895,Platinum,PROD571,Electronics,2,376.26,752.52,Crypto,None,In-Store,None,None,192.67.158.14,97,358.84,2.75,12.7,1,2,1,0,28.6,34807.48,358.84,1,4.3,64,1,0,2,0
TXN100416,CUST1450,2026-03-09,03:09:00,49,Female,97337.02,"Philadelphia, PA",3168,None,PROD560,Toys,2,53.71,107.42,Bank Transfer,None,POS,None,None,40.107.222.89,73,119.57,10.52,45.4,0,5,1,0,0.7,8728.61,119.57,0,3.1,56,2,0,3,0
TXN100417,CUST1944,2026-01-30,17:38:00,60,Non-Binary,48303.19,"Chicago, IL",1918,None,PROD430,Home & Kitchen,5,459.71,2298.55,Bank Transfer,None,Online,Mobile,Chrome,162.183.4.41,107,248.24,5.12,81.3,2,1,1,0,31.8,26561.68,248.24,2,1.7,99,1,0,3,1
TXN100418,CUST1828,2026-06-07,15:34:00,55,Non-Binary,111812.3,"San Antonio, TX",1944,Gold,PROD358,Sports,3,725.12,2175.36,Apple Pay,None,POS,None,None,77.20.119.196,129,71.77,6.45,24.3,0,4,1,0,2.7,9258.33,71.77,4,1.1,95,1,1,1,0
TXN100419,CUST1581,2026-02-05,04:26:00,60,Female,123571.18,"New York, NY",375,Platinum,PROD911,Toys,2,963.77,1927.54,Apple Pay,None,POS,None,None,43.235.0.169,37,116.2,2.66,27.7,0,1,0,0,4.5,4299.4,116.2,1,2.7,61,1,2,2,1
TXN100420,CUST1163,2026-03-30,03:24:00,48,Non-Binary,110848.3,"Houston, TX",1939,VIP,PROD951,Beauty,2,918.04,1836.08,Credit Card,Discover,In-Store,None,None,82.68.204.198,83,451.05,12.31,65.8,0,3,1,0,17.4,37437.15,451.05,4,1.3,92,5,2,0,0
TXN100421,CUST1623,2026-02-15,08:01:00,41,Female,67481.37,"New York, NY",2505,None,PROD869,Beauty,1,778.24,778.24,Debit Card,Discover,In-Store,None,None,12.108.154.112,23,183.0,9.85,38.4,0,2,1,0,7.4,4209.0,183.0,3,3.7,91,0,1,3,0
