CustomerID,Age,Income,TotalSpend,TotalTransactions,PurchaseFrequency,AverageOrderValue,Tenure,MonthlySpend,LastPurchaseDays,SatisfactionScore
CUST_01365,44,37819.38,737.32,17,1.2,44.79,1.2,51.2,65,6.1
CUST_01366,39,119355.32,178517.28,655,7.1,,7.0,2125.21,21,9.1
CUST_01367,40,30000.72,1171.7,24,1.2,49.12,1.7,57.44,70,6.3
CUST_01368,53,120642.75,10506.58,48,1.1,223.7,3.6,243.21,192,2.3
CUST_01369,43,149424.59,32374.83,130,5.7,236.48,1.9,1419.95,8,9.2
CUST_01370,32,112354.73,7050.97,83,2.8,83.76,2.5,235.03,54,6.8
CUST_01371,40,120553.01,9129.57,30,0.7,299.07,3.0,253.6,185,4.0
CUST_01372,53,182742.7,293203.41,880,8.4,334.23,7.9,3092.86,15,
CUST_01373,18,35154.46,256.19,7,0.9,37.91,0.6,35.58,97,6.5
CUST_01374,49,64656.08,46705.93,381,4.1,,6.3,617.8,7,8.5
CUST_01375,59,72169.29,7775.61,129,2.7,61.05,3.6,179.99,26,9.0
CUST_01376,40,28818.33,674.32,27,1.8,25.76,1.3,43.23,47,5.2
CUST_01377,21,63937.35,11800.55,77,2.3,149.84,2.6,378.22,17,7.0
CUST_01378,27,68850.39,9732.13,82,3.3,119.64,1.8,450.56,56,6.6
CUST_01379,57,59895.33,36193.39,194,5.0,197.09,3.1,972.94,60,7.0
CUST_01380,44,82239.55,12289.48,105,2.2,117.04,4.1,249.79,27,6.1
CUST_01381,41,147883.29,192532.09,699,7.0,275.28,7.5,,9,9.0
CUST_01382,46,92501.2,11647.99,102,2.3,111.67,4.1,236.75,62,8.7
CUST_01383,57,122505.11,13712.66,73,0.8,,7.5,152.36,99,3.3
CUST_01384,28,56174.69,17917.24,160,5.7,114.08,2.2,678.68,40,5.9
CUST_01385,18,28447.58,2017.61,44,1.0,45.18,3.7,45.44,83,5.0
CUST_01386,54,62507.89,15023.53,272,3.6,56.33,6.0,208.66,23,5.2
CUST_01387,41,34802.12,32.22,1,1.1,31.55,0.1,26.85,27,8.0
CUST_01388,46,132664.21,55311.99,265,4.5,201.73,4.7,980.71,5,8.2
CUST_01389,59,156961.6,7541.82,50,0.7,162.96,6.1,103.03,65,5.4
CUST_01390,30,82780.62,25068.25,185,4.2,138.62,3.8,549.74,39,7.6
CUST_01391,52,65854.61,21292.89,187,2.5,112.3,6.3,281.65,44,5.4
CUST_01392,58,151897.52,423547.33,1512,11.7,279.35,12.1,2916.99,11,
CUST_01393,42,161646.81,186348.25,492,7.7,364.57,4.8,3235.21,9,8.8
CUST_01394,48,61555.71,11785.79,150,2.3,75.73,5.2,188.87,40,6.3
CUST_01395,30,86909.58,10072.29,160,2.8,61.25,4.7,178.59,23,9.3
CUST_01396,39,46388.73,974.14,21,0.8,48.86,2.3,35.29,97,5.2
CUST_01397,29,49181.11,9532.58,104,3.9,92.11,2.2,361.08,48,9.4
CUST_01398,38,71755.95,13109.51,142,2.6,90.58,4.5,242.77,25,5.9
CUST_01399,48,64551.3,25779.06,236,3.7,109.32,5.5,390.59,47,6.2
CUST_01400,22,40708.78,45.09,1,0.9,45.09,0.1,37.57,97,7.8
CUST_01401,43,159256.66,105516.17,281,6.6,362.06,3.9,2254.62,45,10.0
CUST_01402,31,165536.45,246577.46,703,8.9,347.02,7.1,2894.1,4,7.9
CUST_01403,44,99547.02,92173.49,367,5.5,253.07,5.1,1506.1,3,6.7
CUST_01404,37,52762.57,1044.35,29,0.8,37.34,2.7,32.23,54,5.9
CUST_01405,29,28271.61,735.39,15,0.3,46.62,4.0,15.32,62,8.3
CUST_01406,42,66601.42,8404.78,110,3.2,,3.1,225.93,23,5.2
CUST_01407,20,35751.25,107.52,3,0.1,36.35,2.4,3.73,79,5.6
CUST_01408,23,31702.71,412.1,10,0.6,40.09,1.4,24.53,122,4.8
CUST_01409,34,71224.53,4569.1,120,4.3,40.0,2.3,165.55,27,8.1
CUST_01410,27,28433.29,1877.06,44,1.3,40.53,2.5,,44,6.4
CUST_01411,33,83177.8,9117.19,79,1.0,113.33,6.2,122.54,8,9.9
CUST_01412,40,158659.33,88843.6,371,5.9,224.68,5.4,1371.04,30,9.0
CUST_01413,29,72919.66,21955.17,171,2.3,126.0,7.1,257.69,24,7.0
CUST_01414,64,153161.55,276723.54,622,7.6,441.73,7.0,3294.33,10,7.9
CUST_01415,51,67399.68,11288.79,92,1.9,124.97,3.9,241.21,39,7.2
CUST_01416,59,261914.54,19764.28,97,0.8,206.47,9.6,171.56,153,3.8
CUST_01417,60,142540.19,175456.11,471,7.5,,5.8,2520.92,18,8.5
CUST_01418,56,139520.53,31801.59,113,9.9,265.67,1.0,2650.13,15,8.0
CUST_01419,36,75850.28,5008.57,44,2.8,113.38,1.7,245.52,35,8.6
CUST_01420,64,86166.13,15837.24,54,0.7,285.82,6.2,212.87,192,3.5
CUST_01421,45,82106.53,9986.72,63,3.4,153.77,1.8,462.35,31,7.3
CUST_01422,35,37292.11,13347.14,142,3.5,94.63,3.5,317.79,17,6.2
CUST_01423,52,189313.12,143548.65,444,4.8,331.28,8.3,1441.25,3,8.2
CUST_01424,49,126588.65,94958.93,407,8.7,238.44,3.7,2138.71,12,9.8
CUST_01425,48,81503.46,5742.61,29,0.4,207.66,5.9,81.11,124,1.4
CUST_01426,28,102114.04,4536.66,17,0.3,276.13,5.1,74.13,121,4.9
CUST_01427,61,,56573.83,464,6.7,120.0,5.7,827.1,12,7.5
CUST_01428,70,,5565.74,60,0.7,90.0,6.8,68.21,148,2.4
CUST_01429,63,66879.02,9488.79,134,3.2,70.8,3.4,232.57,26,8.1
CUST_01430,18,37490.82,483.17,11,1.4,42.74,0.9,44.74,27,5.3
CUST_01431,43,67440.69,24196.56,173,3.2,136.0,3.8,530.63,41,7.1
CUST_01432,38,55757.49,45409.16,458,6.0,100.09,6.1,620.34,35,8.3
CUST_01433,50,74674.65,14951.15,111,5.0,130.44,1.7,732.9,38,6.4
CUST_01434,30,20484.42,1744.13,43,1.3,40.76,2.9,50.12,40,6.4
CUST_01435,52,121419.09,181598.47,698,8.5,263.56,7.4,2045.03,5,8.9
CUST_01436,38,146537.96,154287.66,513,9.3,299.98,4.8,2678.61,18,8.6
CUST_01437,27,65551.02,37807.82,323,3.8,122.22,6.1,516.5,7,7.5
CUST_01438,18,24933.05,191.79,4,0.6,48.0,0.6,26.64,70,4.6
CUST_01439,31,79474.72,13295.39,189,3.3,75.58,4.8,230.82,28,
CUST_01440,18,37999.46,3061.3,50,0.8,60.01,4.5,56.69,47,3.2
CUST_01441,41,88330.49,2744.21,11,0.4,259.55,2.3,99.43,133,2.7
CUST_01442,58,121293.23,73255.66,330,4.1,222.03,6.7,911.14,4,8.6
CUST_01443,37,46881.73,2079.2,39,1.1,51.04,3.3,52.51,22,5.1
CUST_01444,27,90369.58,19584.23,155,4.0,126.08,2.8,582.86,22,6.6
CUST_01445,42,28796.14,452.0,14,0.6,34.23,2.1,17.94,63,
CUST_01446,35,147156.83,59499.77,265,5.9,223.66,3.8,1304.82,27,6.7
CUST_01447,22,38680.18,587.84,18,0.9,32.91,2.3,21.3,25,7.1
CUST_01448,18,33366.01,554.85,12,1.3,44.98,0.8,,56,6.7
CUST_01449,31,103251.05,7977.66,35,0.8,228.71,3.7,179.68,189,2.5
CUST_01450,37,26064.16,193.73,7,0.8,26.78,0.8,20.18,82,5.2
CUST_01451,25,53847.27,4035.56,50,1.0,79.67,4.8,70.06,56,6.8
CUST_01452,46,78412.49,4323.78,60,1.5,70.22,3.2,112.6,14,7.7
CUST_01453,36,27969.48,660.13,17,0.9,,1.9,28.95,45,7.9
CUST_01454,46,,8231.3,65,2.4,121.94,2.6,263.82,27,7.3
CUST_01455,26,126755.15,129408.8,585,9.4,224.66,5.3,2034.73,10,8.1
CUST_01456,38,46040.34,9664.08,57,0.8,179.41,5.4,149.14,256,2.9
CUST_01457,31,24095.18,134.39,3,0.1,46.32,2.3,4.87,83,7.6
CUST_01458,19,36284.5,997.92,36,1.1,27.62,2.7,30.8,15,6.3
CUST_01459,36,63499.94,12636.58,178,3.2,70.42,4.9,214.91,6,6.0
CUST_01460,53,40782.21,703.87,20,0.8,35.03,2.2,26.66,94,5.2
CUST_01461,44,66773.58,53618.1,351,3.9,,7.0,638.31,26,8.4
CUST_01462,26,35880.28,4844.66,26,0.5,40.44,4.0,22.03,75,6.5
CUST_01463,40,192156.6,140417.13,394,10.4,352.9,2.9,4034.98,6,10.0
CUST_01464,22,21736.54,99.91,2,1.6,48.53,0.1,83.26,45,4.8
CUST_01465,48,123906.59,5066.66,20,0.3,266.75,5.4,78.19,158,3.0
CUST_01466,50,86591.71,113673.35,564,8.3,197.27,6.4,1480.12,1,7.1
CUST_01467,49,95289.69,4075.67,28,0.4,140.03,6.2,54.78,168,1.6
CUST_01468,39,92612.04,7376.37,68,2.0,106.19,3.0,204.9,22,7.9
CUST_01469,28,48678.11,1552.0,33,0.8,46.59,3.4,,55,5.8
CUST_01470,26,41131.65,2863.77,57,1.2,49.06,3.7,64.5,88,6.5
CUST_01471,24,97514.57,21740.72,235,3.0,98.88,6.7,270.41,44,7.8
CUST_01472,27,24999.79,1163.21,25,1.1,46.71,2.4,40.39,73,5.4
CUST_01473,39,35526.79,245.79,15,0.8,17.05,1.4,14.63,60,6.7
CUST_01474,42,94809.96,16779.46,124,3.7,133.78,3.0,466.1,70,7.4
CUST_01475,25,84718.93,29379.07,224,2.9,135.23,6.9,354.82,53,8.3
CUST_01476,31,29412.21,1303.82,26,1.1,48.9,1.9,57.19,73,5.3
CUST_01477,35,41880.68,601.34,17,0.6,35.82,2.5,20.04,88,4.0
CUST_01478,18,47064.66,819.79,34,1.1,25.08,2.6,26.28,83,6.2
CUST_01479,18,46394.27,617.73,19,0.7,33.46,2.2,23.4,15,6.6
CUST_01480,41,69088.8,11235.9,127,1.8,92.1,5.8,161.44,22,6.9
CUST_01481,30,38440.11,523.51,9,0.5,58.23,1.6,27.27,125,6.0
CUST_01482,37,176886.35,51924.22,214,6.8,238.23,2.6,1664.24,6,8.8
CUST_01483,23,47307.06,13016.74,158,3.0,84.01,3.7,,38,7.7
CUST_01484,47,145088.12,92317.21,308,10.1,313.45,2.3,3344.83,45,7.9
CUST_01485,59,68140.25,912.02,8,3.0,114.05,0.2,380.01,5,8.7
CUST_01486,29,76928.45,5679.15,73,1.9,77.88,3.1,152.67,20,8.4
CUST_01487,36,64172.02,16375.58,108,4.4,153.93,1.8,758.13,52,7.7
CUST_01488,32,25272.5,204.24,13,0.6,16.09,1.7,10.01,91,4.9
CUST_01489,52,85226.2,21672.39,228,3.8,91.54,4.5,401.34,62,7.2
CUST_01490,41,62263.85,10186.83,89,3.7,116.53,1.8,471.61,23,5.6
CUST_01491,22,89942.01,13071.73,89,2.9,153.51,2.4,453.88,18,6.4
CUST_01492,28,96271.03,47666.47,358,4.0,133.5,7.1,559.47,26,9.3
CUST_01493,41,84796.65,18353.39,113,2.9,159.89,3.3,463.47,43,8.8
CUST_01494,47,118790.84,113541.45,462,7.7,242.41,4.3,2200.42,14,9.7
CUST_01495,19,57976.14,36617.5,308,4.2,124.88,6.1,500.24,31,7.5
CUST_01496,47,34184.78,1150.94,37,1.2,30.01,2.8,34.25,50,7.8
CUST_01497,44,61794.86,11288.81,79,2.2,142.0,2.9,324.39,31,6.9
CUST_01498,48,46808.6,13308.54,129,3.2,101.43,3.4,326.19,26,6.4
CUST_01499,41,56848.7,11329.95,110,2.6,,3.8,248.46,37,6.7
CUST_01500,42,33879.47,643.3,22,0.6,28.59,3.3,16.24,23,5.2
CUST_01501,35,73155.42,32385.89,221,3.8,144.07,4.8,562.26,21,7.2
CUST_01502,25,78213.52,21148.37,163,2.0,130.63,6.7,263.04,50,6.2
CUST_01503,49,131001.67,101257.88,380,6.7,266.51,5.3,1592.11,7,8.9
CUST_01504,51,69477.91,17705.38,137,3.1,134.08,3.8,388.28,24,4.8
CUST_01505,43,86817.52,11040.69,145,2.6,75.95,4.3,213.97,42,7.4
CUST_01506,36,99336.95,10007.17,86,5.0,110.95,1.8,463.29,7,7.0
CUST_01507,49,66524.17,2390.03,28,3.0,84.28,0.8,248.96,42,8.1
CUST_01508,25,61412.94,11250.96,136,2.3,77.54,4.9,191.34,17,7.6
CUST_01509,41,61739.31,17069.27,208,4.7,80.78,3.5,406.41,5,7.7
CUST_01510,28,29319.8,463.87,40,1.2,11.5,2.8,13.81,48,8.8
CUST_01511,35,40408.83,1705.07,36,0.9,47.56,3.4,41.79,82,6.5
CUST_01512,26,36376.47,380.97,15,0.9,23.98,1.3,24.42,45,5.4
CUST_01513,37,93889.62,10154.87,40,0.6,257.46,5.6,151.11,139,4.8
CUST_01514,54,152602.35,220908.76,643,8.1,351.22,5.8,3173.98,13,8.3
CUST_01515,46,83575.87,244335.67,668,7.8,375.71,6.8,2994.31,1,9.6
CUST_01516,54,134228.4,61481.27,256,8.0,224.9,2.5,2049.38,5,9.7
CUST_01517,32,75927.53,12904.92,113,2.6,113.7,3.6,298.72,28,8.3
CUST_01518,27,54124.28,1066.85,24,0.9,44.34,1.9,46.79,85,5.9
CUST_01519,44,74742.06,7050.33,53,2.2,130.98,2.1,279.77,57,5.4
CUST_01520,32,73227.13,10717.57,67,0.8,161.18,7.7,115.99,259,2.7
CUST_01521,59,160213.52,63838.71,287,6.7,227.65,3.6,1477.75,7,8.6
CUST_01522,33,109495.04,3420.7,16,0.4,219.13,3.4,83.84,150,3.5
CUST_01523,46,54630.99,4577.65,40,1.0,117.42,3.4,112.2,30,6.1
CUST_01524,48,169317.44,95371.0,350,5.6,289.9,4.5,1766.13,5,8.9
CUST_01525,18,68720.12,27313.56,258,4.1,105.68,5.6,406.45,59,9.3
CUST_01526,45,49983.43,1230.38,11,4.6,117.34,0.2,512.66,59,5.7
CUST_01527,36,87437.86,10374.94,96,4.2,106.32,2.2,392.99,35,5.9
CUST_01528,41,104891.85,21639.52,139,2.4,151.87,4.2,429.36,23,9.1
CUST_01529,18,37181.67,842.49,22,0.6,39.0,3.8,18.48,93,2.9
CUST_01530,49,70681.1,12298.15,178,2.4,68.4,6.1,168.01,26,6.6
CUST_01531,35,64971.3,836.5,7,3.1,116.95,0.2,348.54,32,7.5
CUST_01532,39,51270.1,11397.54,106,3.3,102.88,3.0,316.6,12,8.5
CUST_01533,20,25062.43,804.44,18,0.8,45.22,2.0,33.52,86,6.7
CUST_01534,37,80299.46,3092.53,33,4.3,97.86,0.7,368.16,64,8.4
CUST_01535,35,72321.16,7060.91,69,1.0,105.19,5.6,105.07,60,8.1
CUST_01536,36,147861.87,72978.93,256,6.8,300.03,3.5,1737.59,17,9.3
CUST_01537,46,194438.85,105523.13,341,5.7,305.09,4.6,1911.65,2,8.2
CUST_01538,40,43856.11,176.41,8,0.9,24.41,0.7,21.0,35,
CUST_01539,48,152972.88,178680.14,804,8.7,229.13,6.8,2189.71,13,8.1
CUST_01540,45,65008.38,10383.34,111,4.4,93.51,2.4,360.53,39,7.4
CUST_01541,19,42728.74,119.98,3,0.1,41.33,2.7,3.7,45,7.2
CUST_01542,30,131088.08,172650.46,544,7.6,325.78,6.2,2320.57,30,9.2
CUST_01543,22,92857.19,17407.53,92,3.1,184.62,2.6,557.93,31,8.0
CUST_01544,44,52007.72,13909.27,113,5.2,127.37,1.7,681.83,34,6.6
CUST_01545,51,114133.25,10519.92,64,0.8,166.66,6.5,134.87,114,
CUST_01546,63,84638.89,24253.45,200,3.1,117.98,5.8,348.47,38,7.1
CUST_01547,44,43926.78,147.3,4,0.2,37.24,1.5,8.18,36,5.8
CUST_01548,25,90847.75,33380.57,219,3.9,142.17,4.7,591.85,40,7.8
CUST_01549,59,136637.12,125882.4,428,5.4,284.76,6.7,1565.7,9,9.8
CUST_01550,36,72464.22,5063.85,38,4.2,128.82,0.8,527.48,43,6.3
CUST_01551,39,109919.19,2931.13,30,0.6,,4.5,54.28,138,5.4
CUST_01552,43,74501.9,7675.95,90,1.0,85.54,7.1,90.09,28,8.1
CUST_01553,38,28071.95,1250.21,24,0.7,52.54,3.2,32.56,39,5.6
CUST_01554,25,43448.24,696.66,16,0.9,44.08,1.4,41.47,78,7.0
CUST_01555,40,65726.27,13062.97,113,3.2,117.49,2.9,375.37,32,7.2
CUST_01556,19,82010.33,19500.85,178,4.2,110.0,3.8,427.65,8,6.8
CUST_01557,35,83143.55,930.98,8,3.2,125.41,0.2,,25,7.3
CUST_01558,30,61056.41,10023.58,79,2.5,130.51,2.8,298.32,23,6.2
CUST_01559,47,42685.92,42.98,1,0.6,40.91,0.1,35.82,73,3.9
CUST_01560,60,123154.94,16478.74,72,0.9,232.61,7.1,193.41,180,5.1
CUST_01561,51,59377.39,17050.58,139,2.5,125.12,4.6,308.89,42,5.7
CUST_01562,36,75978.86,15132.76,113,3.5,134.18,2.7,467.06,34,7.4
CUST_01563,43,38785.57,599.22,13,0.5,46.05,2.2,22.7,73,7.5
CUST_01564,38,44756.0,1559.04,18,3.9,92.89,0.4,324.8,41,7.3
CUST_01565,28,34229.11,311.21,10,0.9,30.99,1.0,25.93,55,5.4
CUST_01566,35,85832.6,28884.83,182,4.2,156.14,3.3,729.41,47,7.8
CUST_01567,33,41922.87,1431.28,31,1.3,45.37,2.1,56.8,56,7.0
CUST_01568,45,137346.7,138363.27,419,7.8,339.79,4.5,2562.28,12,9.1
CUST_01569,43,72917.73,3022.84,35,1.0,82.55,3.5,71.97,26,7.7
CUST_01570,18,64182.49,11083.96,86,3.3,123.59,2.3,401.59,25,6.6
CUST_01571,29,66148.08,15986.28,193,4.5,79.63,3.4,391.82,61,5.8
CUST_01572,54,128105.1,135614.31,465,10.1,284.91,3.7,3054.38,1,8.8
CUST_01573,26,20000.0,2896.13,58,0.8,50.46,5.8,41.61,34,7.1
CUST_01574,48,34517.75,90.25,8,0.8,11.28,0.8,9.4,64,6.9
CUST_01575,37,67737.91,12868.1,205,3.8,60.2,4.4,243.71,36,9.9
CUST_01576,31,137864.53,283450.29,1221,9.7,249.2,9.4,2512.86,8,8.8
CUST_01577,46,144924.65,117319.11,516,10.1,232.46,4.6,2125.35,8,8.9
CUST_01578,34,83311.29,23949.58,215,5.1,109.88,3.2,623.69,45,6.4
CUST_01579,44,76126.4,9204.44,102,2.7,90.86,3.4,225.6,39,7.9
CUST_01580,36,76309.02,14178.24,138,3.3,103.99,3.4,347.51,35,10.0
CUST_01581,41,,21695.12,139,2.9,148.82,4.3,420.45,30,8.4
CUST_01582,33,57600.41,14602.99,113,2.1,126.07,4.2,289.74,17,6.8
CUST_01583,20,114362.51,2523.86,17,3.2,144.3,0.5,420.64,50,8.1
CUST_01584,34,92266.33,21870.12,191,3.4,117.22,5.1,357.35,30,6.2
CUST_01585,61,133868.58,4786.87,24,0.5,202.83,4.1,97.29,158,3.3
CUST_01586,54,121319.57,109001.62,427,10.0,252.24,3.8,2390.39,5,8.9
CUST_01587,28,48589.51,434.06,10,0.6,42.85,1.5,24.11,75,5.0
CUST_01588,28,93706.05,6721.88,55,1.7,115.79,2.7,207.47,48,7.0
CUST_01589,44,56289.96,13133.02,109,2.2,119.16,4.6,237.92,46,7.3
CUST_01590,18,25463.37,1386.79,28,0.6,47.18,3.9,29.63,67,4.5
CUST_01591,24,48598.66,2006.66,59,0.8,33.36,6.0,27.87,24,3.7
CUST_01592,38,95209.92,9439.39,43,0.7,221.04,5.9,133.32,191,
CUST_01593,44,130897.5,30921.78,132,3.6,239.85,3.0,858.94,7,10.0
CUST_01594,35,179652.85,150691.91,587,8.6,250.67,5.6,2242.44,30,8.1
CUST_01595,32,36228.39,786.0,19,0.7,41.83,2.2,29.77,74,3.9
CUST_01596,48,,9945.34,78,3.4,127.94,1.9,436.2,38,7.6
CUST_01597,24,64144.88,408.14,6,2.3,69.75,0.2,170.06,35,9.8
CUST_01598,52,83878.49,26381.17,151,4.9,174.69,2.5,879.37,2,8.5
CUST_01599,56,144915.94,209614.5,751,9.9,274.23,6.2,2817.4,45,
CUST_01600,19,28635.9,140.86,7,1.5,20.37,0.4,29.35,88,3.9
CUST_01601,52,164303.2,161120.83,568,5.4,289.86,7.8,1721.38,2,9.3
CUST_01602,34,99274.18,13720.83,146,2.9,93.79,3.8,300.9,21,6.5
CUST_01603,33,64685.41,11630.41,145,5.3,79.1,2.3,421.39,37,7.9
CUST_01604,45,71120.89,15453.53,131,3.7,118.0,3.1,415.42,31,5.5
CUST_01605,40,111336.25,134467.11,422,7.6,301.52,4.2,2668.0,21,10.0
CUST_01606,43,67927.33,17611.43,248,3.8,70.8,4.6,319.05,39,8.5
CUST_01607,54,140684.31,145951.74,679,9.3,211.67,6.1,1993.88,45,8.3
CUST_01608,20,24859.38,1393.06,41,1.5,33.1,2.2,52.77,79,5.7
CUST_01609,22,83022.17,5652.45,56,3.2,99.75,1.5,314.02,48,6.0
CUST_01610,42,59403.04,5535.65,33,1.0,172.76,2.6,177.42,43,6.4
CUST_01611,18,31034.81,106.2,3,0.1,36.3,2.9,3.05,109,4.3
CUST_01612,30,52626.48,1363.82,32,1.0,44.08,2.8,40.59,54,7.5
CUST_01613,33,42612.28,7608.05,78,2.2,101.56,2.8,226.43,31,8.5
CUST_01614,46,75948.98,3683.87,82,2.1,44.56,3.5,87.71,36,8.1
CUST_01615,36,63977.19,27812.96,167,3.1,160.57,4.3,,53,8.3
CUST_01616,37,24678.66,1757.7,38,1.1,45.28,2.8,52.31,77,6.4
CUST_01617,75,103323.92,10446.97,41,0.4,249.53,8.1,107.48,202,3.6
CUST_01618,46,27925.79,753.21,16,1.0,,1.4,44.83,69,7.5
CUST_01619,30,54891.32,20761.64,162,3.1,126.29,4.1,421.98,34,6.8
CUST_01620,29,35230.79,606.36,18,0.8,33.16,1.6,,86,6.1
CUST_01621,65,74410.57,21855.74,170,5.9,122.41,2.5,728.52,49,7.9
CUST_01622,51,153391.35,62179.23,307,8.2,200.51,3.3,1570.18,13,9.9
CUST_01623,33,79213.24,22657.39,165,2.9,130.51,4.8,393.36,41,8.0
CUST_01624,36,133074.17,8860.93,43,0.5,205.3,7.0,105.49,158,2.2
CUST_01625,56,164077.73,259574.17,879,10.5,291.39,7.6,2846.21,10,9.7
CUST_01626,20,33480.15,1064.96,21,0.9,49.0,2.0,44.37,75,2.0
CUST_01627,22,39189.29,20654.49,173,3.4,118.5,3.8,452.95,20,7.9
CUST_01628,46,53172.76,5939.8,38,3.2,163.75,0.9,549.98,60,7.8
CUST_01629,37,162171.07,44789.79,305,6.0,151.36,4.6,811.41,10,8.9
CUST_01630,38,61924.3,4026.08,62,1.0,60.13,4.5,74.56,26,7.8
CUST_01631,32,43402.26,554.74,22,0.9,25.14,2.1,22.01,59,5.8
CUST_01632,18,58646.71,18817.98,180,3.4,102.41,4.3,364.69,25,5.3
CUST_01633,18,32546.5,1994.8,41,0.9,50.26,3.8,43.75,35,6.2
CUST_01634,22,29061.76,733.99,34,0.9,21.37,2.9,21.09,67,4.9
CUST_01635,32,83102.31,11703.94,103,0.9,109.27,10.5,92.89,151,3.1
CUST_01636,34,62041.66,30180.11,226,4.1,141.47,4.8,523.96,39,7.9
CUST_01637,33,48353.41,1569.48,15,2.3,103.98,0.6,217.98,15,6.0
CUST_01638,41,161602.86,112371.3,395,5.8,282.78,6.2,1510.37,3,7.6
CUST_01639,41,126258.13,2732.1,9,0.3,300.65,2.8,81.31,117,2.9
CUST_01640,34,75334.59,14517.73,63,0.6,216.68,9.4,128.7,83,3.6
CUST_01641,51,89242.16,14806.33,125,2.1,119.39,4.7,,45,5.2
CUST_01642,18,42105.26,515.55,11,0.3,47.54,3.1,13.86,67,6.8
CUST_01643,30,81677.75,18141.95,165,2.8,110.53,5.0,302.37,25,9.0
CUST_01644,36,58169.64,10509.39,74,3.3,132.6,2.2,398.08,14,9.2
CUST_01645,48,151661.4,140280.75,515,7.5,271.1,5.3,2205.67,32,9.7
CUST_01646,49,34642.79,402.8,17,0.8,23.29,2.1,15.98,31,5.1
CUST_01647,34,133058.25,159168.86,583,6.7,293.2,7.2,1842.23,10,9.2
CUST_01648,29,33759.5,1220.18,27,0.6,45.04,3.4,29.91,45,5.9
CUST_01649,18,29699.86,1599.28,41,1.6,39.21,1.9,70.14,106,6.1
CUST_01650,26,47314.85,700.34,16,0.6,43.65,2.5,23.34,57,3.2
CUST_01651,54,167373.35,237055.79,903,8.3,265.08,9.2,2147.24,14,9.6
CUST_01652,31,73914.92,21919.85,188,2.5,121.3,5.9,309.6,17,8.2
CUST_01653,30,81281.59,8765.02,76,1.4,116.28,4.7,155.41,27,7.7
CUST_01654,27,63278.52,26819.1,320,4.3,80.18,5.7,392.09,61,4.4
CUST_01655,47,107888.73,95812.46,436,7.0,218.94,6.2,1287.8,3,9.2
CUST_01656,44,71018.33,17744.6,87,0.6,215.58,12.0,123.23,110,3.5
CUST_01657,36,43672.15,12991.18,80,4.0,168.32,1.6,676.62,40,8.4
CUST_01658,36,70701.81,44183.98,294,4.9,149.03,5.5,669.45,19,7.1
CUST_01659,41,68104.83,29157.89,215,4.0,140.08,4.2,578.53,60,6.8
CUST_01660,21,77373.52,26962.84,205,2.7,130.61,6.9,325.64,45,7.4
CUST_01661,38,58148.56,611.86,6,2.1,98.29,0.2,254.94,51,7.1
CUST_01662,31,58635.22,36409.48,253,4.6,141.9,4.7,645.56,44,5.6
CUST_01663,44,147840.69,207.22,1,0.0,207.22,8.5,2.03,176,2.3
CUST_01664,18,73482.36,5492.81,55,2.4,99.36,2.1,217.97,32,7.2
CUST_01665,38,100155.39,1380.06,15,0.6,90.0,2.1,54.76,146,4.3
CUST_01666,19,40731.44,141.57,4,0.1,36.18,3.4,3.47,15,5.6
CUST_01667,37,34761.84,24619.28,301,3.5,84.53,7.0,293.09,56,5.2
CUST_01668,34,54411.98,17689.22,73,0.6,242.97,10.0,147.41,173,3.9
CUST_01669,45,146773.03,124159.53,428,6.3,277.2,5.7,1815.2,2,9.0
CUST_01670,51,37512.93,529.66,21,0.5,,3.4,12.98,34,4.1
CUST_01671,18,75498.22,12918.16,130,4.1,100.69,2.9,371.21,5,7.7
CUST_01672,18,36715.15,239.3,12,1.0,20.68,1.1,18.13,84,5.8
CUST_01673,26,21442.0,1126.43,28,0.5,41.16,4.2,22.35,41,9.0
CUST_01674,31,30082.5,1575.19,37,1.2,42.74,2.7,48.62,56,6.4
CUST_01675,28,34797.65,178.25,4,0.3,44.76,1.1,13.5,80,7.5
CUST_01676,38,68763.99,3435.82,31,3.2,120.81,1.0,286.32,7,8.4
CUST_01677,37,135097.49,225686.39,624,7.5,364.2,6.7,2807.04,6,8.8
CUST_01678,46,102163.55,6632.66,84,2.3,74.99,2.8,197.4,37,7.7
CUST_01679,39,159467.07,133599.93,589,7.6,225.86,6.4,1739.58,8,8.4
CUST_01680,19,32110.86,1971.7,46,1.0,43.18,3.8,43.24,84,4.7
CUST_01681,19,45690.26,29843.23,221,4.2,137.38,3.9,637.68,22,8.7
CUST_01682,70,118367.9,17563.77,91,0.8,198.51,9.3,157.38,130,1.3
CUST_01683,32,68447.53,4504.11,109,3.1,41.19,3.1,121.08,46,8.2
CUST_01684,33,25645.24,1107.05,25,0.9,43.69,2.4,38.44,103,5.6
CUST_01685,46,118390.96,228738.77,742,8.9,292.99,7.3,2611.17,4,8.5
CUST_01686,27,33897.71,453.72,18,1.4,25.78,1.0,37.81,72,6.3
CUST_01687,37,106608.29,7632.69,48,0.9,153.06,4.0,159.01,130,1.7
CUST_01688,21,95868.23,18085.74,193,3.3,90.3,4.5,334.92,48,6.3
CUST_01689,47,58912.33,13963.08,104,4.0,135.91,2.3,505.91,43,
CUST_01690,25,36255.19,166.27,17,1.4,10.0,1.0,13.86,45,5.1
