CustomerID,Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency
CUST015657,69,92011,Platinum,4.1,20613.2,116,177.7,28.3
CUST015658,68,41997,Bronze,1.0,207.21,3,69.07,3.0
CUST015659,25,72737,Bronze,1.9,1052.15,11,95.65,5.8
CUST015660,31,138671,Gold,4.3,8644.32,46,187.92,10.7
CUST015661,27,107391,Gold,3.3,8601.5,50,172.03,15.2
CUST015662,20,38414,Bronze,1.2,303.03,7,43.29,5.8
CUST015663,55,49664,Silver,1.7,639.36,8,79.92,4.7
CUST015664,46,89857,Bronze,6.0,3310.8,31,106.8,5.2
CUST015665,32,32832,Free,4.6,149.13,3,49.71,0.7
CUST015666,40,73413,Gold,2.0,3039.84,24,126.66,12.0
CUST015667,40,104454,Silver,0.3,287.34,3,95.78,10.0
CUST015668,35,26339,Free,5.5,419.43,11,38.13,2.0
CUST015669,63,53180,Free,5.5,346.2,6,57.7,1.1
CUST015670,36,56471,Bronze,1.8,311.45,5,62.29,2.8
CUST015671,45,111117,Gold,3.4,6047.95,43,140.65,12.6
CUST015672,43,66501,Free,1.6,245.84,4,61.46,2.5
CUST015673,27,80009,Silver,2.8,1315.73,13,101.21,4.6
CUST015674,64,24175,Bronze,0.6,48.95,1,48.95,1.7
CUST015675,21,61176,Free,0.5,58.67,1,58.67,2.0
CUST015676,72,63618,Free,1.3,113.96,2,56.98,1.5
CUST015677,19,95589,Gold,0.5,1236.06,9,137.34,18.0
CUST015678,20,50148,Free,5.9,1260.32,16,78.77,2.7
CUST015679,24,34411,Free,3.6,664.6,10,66.46,2.8
CUST015680,72,39458,Free,4.8,430.72,8,53.84,1.7
CUST015681,33,25425,Free,1.9,158.55,3,52.85,1.6
CUST015682,48,53524,Free,0.9,50.99,1,50.99,1.1
CUST015683,27,42787,Free,4.8,468.0,9,52.0,1.9
CUST015684,36,67832,Bronze,0.6,150.86,2,75.43,3.3
CUST015685,45,71674,Bronze,3.2,722.9,10,72.29,3.1
CUST015686,34,28843,Free,5.5,899.08,14,64.22,2.5
CUST015687,45,67272,Silver,5.3,1806.0,25,72.24,4.7
CUST015688,36,24835,Free,6.0,471.4,10,47.14,1.7
CUST015689,54,40582,Gold,5.5,6634.06,89,74.54,16.2
CUST015690,40,58533,Free,1.5,228.96,3,76.32,2.0
CUST015691,37,35206,Gold,4.2,5024.67,71,70.77,16.9
CUST015692,30,18817,Free,6.0,206.75,5,41.35,0.8
CUST015693,30,31049,Bronze,1.7,348.67,7,49.81,4.1
CUST015694,60,40374,Free,2.4,134.32,2,67.16,0.8
CUST015695,28,39363,Free,5.6,394.98,6,65.83,1.1
CUST015696,65,42108,Bronze,2.7,420.42,7,60.06,2.6
CUST015697,32,77261,Silver,3.5,1449.6,20,72.48,5.7
CUST015698,34,93765,Gold,5.7,13425.65,89,150.85,15.6
CUST015699,71,76932,Bronze,4.0,1419.32,14,101.38,3.5
CUST015700,67,51151,Free,5.0,687.6,12,57.3,2.4
CUST015701,45,183108,Platinum,3.9,27348.72,73,374.64,18.7
CUST015702,36,26414,Silver,6.0,2408.4,45,53.52,7.5
CUST015703,21,33661,Free,3.1,562.23,9,62.47,2.9
CUST015704,39,160254,Platinum,4.4,41023.07,139,295.13,31.6
CUST015705,39,67257,Platinum,3.2,12636.66,69,183.14,21.6
CUST015706,72,36623,Free,1.3,66.4,1,66.4,0.8
CUST015707,54,18014,Free,4.9,204.96,4,51.24,0.8
CUST015708,56,51204,Free,3.6,421.65,5,84.33,1.4
CUST015709,51,85768,Silver,0.2,166.78,2,83.39,10.0
CUST015710,50,55916,Silver,1.5,650.96,8,81.37,5.3
CUST015711,61,55707,Silver,4.9,3668.35,47,78.05,9.6
CUST015712,59,92763,Bronze,0.4,110.78,1,110.78,2.5
CUST015713,57,40698,Free,1.4,101.78,2,50.89,1.4
CUST015714,50,36928,Free,1.4,94.76,2,47.38,1.4
CUST015715,29,117541,Gold,1.8,4157.7,30,138.59,16.7
CUST015716,19,115450,Gold,3.3,7144.92,36,198.47,10.9
CUST015717,45,51514,Free,6.0,1409.13,17,82.89,2.8
CUST015718,27,42401,Free,4.9,982.8,13,75.6,2.7
CUST015719,39,60839,Free,2.8,246.24,3,82.08,1.1
CUST015720,34,45072,Free,3.0,512.46,9,56.94,3.0
CUST015721,43,40497,Free,0.8,130.7,2,65.35,2.5
CUST015722,20,45275,Free,4.2,167.46,3,55.82,0.7
CUST015723,24,55657,Free,5.2,427.2,8,53.4,1.5
CUST015724,61,73585,Silver,5.1,2446.64,34,71.96,6.7
CUST015725,25,124160,Gold,4.3,11470.14,66,173.79,15.3
CUST015726,37,97116,Gold,3.7,9952.71,59,168.69,15.9
CUST015727,29,48909,Bronze,0.3,133.62,2,66.81,6.7
CUST015728,52,59819,Silver,6.1,4022.95,61,65.95,10.0
CUST015729,34,54212,Bronze,4.8,681.96,12,56.83,2.5
CUST015730,45,39895,Free,1.4,248.52,4,62.13,2.9
CUST015731,58,59024,Bronze,0.6,232.71,3,77.57,5.0
CUST015732,27,51627,Free,1.2,119.06,2,59.53,1.7
CUST015733,39,42853,Free,4.8,710.64,12,59.22,2.5
CUST015734,55,66673,Bronze,4.9,1312.15,23,57.05,4.7
CUST015735,74,43346,Free,6.4,1036.45,19,54.55,3.0
CUST015736,50,96827,Gold,6.2,6493.85,55,118.07,8.9
CUST015737,39,98774,Gold,3.4,6736.4,40,168.41,11.8
CUST015738,61,52210,Free,2.3,304.5,6,50.75,2.6
CUST015739,54,62750,Free,1.4,85.1,1,85.1,0.7
CUST015740,30,62296,Free,1.4,71.04,1,71.04,0.7
CUST015741,44,84256,Gold,1.2,1101.1,11,100.1,9.2
CUST015742,32,19543,Free,3.7,79.72,2,39.86,0.5
CUST015743,39,24968,Bronze,0.3,43.44,1,43.44,3.3
CUST015744,47,49689,Free,2.0,138.3,2,69.15,1.0
CUST015745,60,41110,Free,2.6,200.55,3,66.85,1.2
CUST015746,57,96236,Silver,1.1,1096.26,11,99.66,10.0
CUST015747,54,85429,Bronze,5.5,1102.5,14,78.75,2.5
CUST015748,51,30451,Silver,1.4,643.17,11,58.47,7.9
CUST015749,61,67866,Silver,4.7,3597.2,40,89.93,8.5
CUST015750,51,46163,Bronze,5.6,2003.84,31,64.64,5.5
CUST015751,75,72189,Silver,3.5,1377.45,15,91.83,4.3
CUST015752,65,121665,Gold,4.4,8332.16,47,177.28,10.7
CUST015753,70,25237,Silver,2.4,462.8,10,46.28,4.2
CUST015754,52,74429,Silver,5.7,3823.2,54,70.8,9.5
CUST015755,59,111902,Silver,0.5,187.14,2,93.57,4.0
CUST015756,36,38439,Free,4.2,310.32,6,51.72,1.4
CUST015757,25,153787,Platinum,2.4,17611.8,60,293.53,25.0
CUST015758,56,35205,Free,4.3,744.84,12,62.07,2.8
CUST015759,50,37921,Free,4.6,873.86,13,67.22,2.8
CUST015760,61,58743,Bronze,4.2,987.96,12,82.33,2.9
CUST015761,45,40633,Free,6.0,790.2,18,43.9,3.0
CUST015762,54,52021,Bronze,4.5,1118.18,14,79.87,3.1
CUST015763,65,55915,Free,3.9,679.14,11,61.74,2.8
CUST015764,42,49825,Gold,1.0,1653.92,16,103.37,16.0
CUST015765,53,135646,Gold,1.9,5427.76,26,208.76,13.7
CUST015766,34,59540,Bronze,0.3,115.64,2,57.82,6.7
CUST015767,41,75244,Bronze,2.6,809.25,13,62.25,5.0
CUST015768,38,33641,Free,0.8,65.26,1,65.26,1.2
CUST015769,19,73132,Silver,5.1,2721.92,32,85.06,6.3
CUST015770,48,64653,Free,2.3,146.12,2,73.06,0.9
CUST015771,61,74102,Free,4.5,841.32,12,70.11,2.7
CUST015772,50,177973,Platinum,5.7,39133.5,150,260.89,26.3
CUST015773,47,74081,Silver,4.0,1508.32,16,94.27,4.0
CUST015774,29,50984,Free,1.5,214.16,4,53.54,2.7
CUST015775,61,46436,Silver,1.0,618.56,8,77.32,8.0
CUST015776,29,29255,Silver,2.8,806.08,16,50.38,5.7
CUST015777,68,53821,Bronze,0.2,56.43,1,56.43,5.0
CUST015778,74,53945,Free,1.5,142.28,2,71.14,1.3
CUST015779,66,78126,Bronze,0.2,68.7,1,68.7,5.0
CUST015780,69,15000,Silver,4.0,1306.88,32,40.84,8.0
CUST015781,41,22609,Free,4.5,153.54,3,51.18,0.7
CUST015782,41,39831,Free,4.7,557.52,12,46.46,2.6
CUST015783,75,49211,Bronze,3.8,631.71,9,70.19,2.4
CUST015784,28,44184,Bronze,2.8,703.08,12,58.59,4.3
CUST015785,30,117442,Gold,2.4,5411.84,28,193.28,11.7
CUST015786,44,60817,Silver,1.9,1060.92,12,88.41,6.3
CUST015787,25,116889,Gold,5.6,11808.99,61,193.59,10.9
CUST015788,27,25363,Bronze,4.1,475.2,11,43.2,2.7
CUST015789,25,60714,Silver,3.1,1652.28,21,78.68,6.8
CUST015790,37,33564,Free,3.2,256.2,6,42.7,1.9
CUST015791,25,46634,Free,1.4,263.48,4,65.87,2.9
CUST015792,26,15000,Bronze,0.4,95.48,2,47.74,5.0
CUST015793,24,105943,Silver,2.2,880.29,9,97.81,4.1
CUST015794,31,55286,Bronze,0.2,59.45,1,59.45,5.0
CUST015795,45,72597,Bronze,0.9,334.85,5,66.97,5.6
CUST015796,19,60121,Free,1.1,62.31,1,62.31,0.9
CUST015797,74,65134,Free,4.8,572.67,9,63.63,1.9
CUST015798,60,81142,Gold,1.1,1573.3,10,157.33,9.1
CUST015799,25,62163,Free,1.7,69.9,1,69.9,0.6
CUST015800,30,87162,Bronze,1.4,474.32,7,67.76,5.0
CUST015801,38,87606,Gold,0.9,968.16,8,121.02,8.9
CUST015802,64,48270,Free,5.6,252.88,4,63.22,0.7
CUST015803,45,29090,Free,1.2,131.37,3,43.79,2.5
CUST015804,52,56161,Silver,4.0,1878.39,27,69.57,6.8
CUST015805,40,50419,Free,0.5,54.14,1,54.14,2.0
CUST015806,63,94534,Bronze,3.9,1176.0,15,78.4,3.8
CUST015807,32,60833,Bronze,2.9,806.26,13,62.02,4.5
CUST015808,19,38753,Free,4.6,441.81,9,49.09,2.0
CUST015809,68,64336,Silver,2.8,1220.1,21,58.1,7.5
CUST015810,29,86160,Platinum,3.5,24007.06,98,244.97,28.0
CUST015811,74,64311,Gold,5.0,5150.52,54,95.38,10.8
CUST015812,69,54008,Bronze,4.2,700.56,9,77.84,2.1
CUST015813,53,29265,Free,3.0,80.8,2,40.4,0.7
CUST015814,20,26469,Bronze,5.5,1449.42,29,49.98,5.3
CUST015815,22,45492,Free,5.2,560.45,11,50.95,2.1
CUST015816,20,106902,Bronze,6.0,1388.22,17,81.66,2.8
CUST015817,74,45347,Free,1.9,230.48,4,57.62,2.1
CUST015818,64,15000,Free,1.4,48.41,1,48.41,0.7
CUST015819,36,80715,Silver,2.5,903.63,13,69.51,5.2
CUST015820,19,53210,Free,6.4,883.5,15,58.9,2.3
CUST015821,61,78101,Silver,2.1,1608.4,20,80.42,9.5
CUST015822,54,41822,Bronze,6.1,2124.6,30,70.82,4.9
CUST015823,71,76399,Silver,4.0,1714.23,21,81.63,5.2
CUST015824,34,80147,Silver,1.3,972.9,9,108.1,6.9
CUST015825,31,49572,Free,5.0,524.0,8,65.5,1.6
CUST015826,45,67716,Bronze,0.2,84.57,1,84.57,5.0
CUST015827,44,63513,Silver,4.6,2059.5,25,82.38,5.4
CUST015828,71,70249,Free,5.4,335.25,5,67.05,0.9
CUST015829,27,42290,Free,3.9,493.24,11,44.84,2.8
CUST015830,20,86176,Bronze,4.8,1069.42,11,97.22,2.3
CUST015831,53,52699,Free,4.9,177.66,3,59.22,0.6
CUST015832,55,89448,Bronze,1.4,285.72,4,71.43,2.9
CUST015833,73,67118,Free,2.7,344.46,6,57.41,2.2
CUST015834,42,111302,Gold,2.6,5151.87,27,190.81,10.4
CUST015835,39,49760,Free,2.0,377.55,5,75.51,2.5
CUST015836,65,141897,Gold,2.1,4330.41,21,206.21,10.0
CUST015837,56,50122,Free,4.6,526.7,10,52.67,2.2
CUST015838,64,76873,Bronze,2.0,961.3,10,96.13,5.0
CUST015839,47,70331,Free,5.3,702.48,12,58.54,2.3
CUST015840,38,78354,Silver,5.9,1934.7,30,64.49,5.1
CUST015841,47,15000,Free,5.7,521.28,16,32.58,2.8
CUST015842,45,33352,Gold,5.5,6079.56,87,69.88,15.8
CUST015843,48,33145,Bronze,3.9,774.82,19,40.78,4.9
CUST015844,74,30393,Free,2.3,62.45,1,62.45,0.4
CUST015845,69,42869,Free,4.6,767.52,12,63.96,2.6
CUST015846,43,72178,Silver,0.5,208.62,3,69.54,6.0
CUST015847,60,27392,Free,3.3,186.2,4,46.55,1.2
CUST015848,39,73867,Bronze,4.8,2513.5,25,100.54,5.2
CUST015849,38,45694,Bronze,3.6,714.7,10,71.47,2.8
CUST015850,18,59092,Free,1.5,175.86,3,58.62,2.0
CUST015851,54,87696,Silver,1.4,746.08,8,93.26,5.7
CUST015852,30,59636,Free,0.3,52.89,1,52.89,3.3
CUST015853,38,58448,Bronze,5.9,1243.55,17,73.15,2.9
CUST015854,63,119134,Bronze,1.8,696.72,8,87.09,4.4
CUST015855,26,26829,Free,2.2,209.6,5,41.92,2.3
CUST015856,34,34891,Free,0.9,69.89,1,69.89,1.1
CUST015857,64,81175,Bronze,2.4,1169.0,14,83.5,5.8
CUST015858,38,64424,Bronze,2.4,580.32,9,64.48,3.8
CUST015859,48,68471,Free,5.2,814.94,14,58.21,2.7
CUST015860,56,15000,Free,2.6,182.48,4,45.62,1.5
CUST015861,71,46215,Free,5.7,411.92,8,51.49,1.4
CUST015862,39,40846,Bronze,3.7,450.99,9,50.11,2.4
CUST015863,29,40370,Free,6.2,323.22,6,53.87,1.0
CUST015864,72,64639,Silver,6.4,5350.8,56,95.55,8.8
CUST015865,23,42072,Free,1.2,62.67,1,62.67,0.8
CUST015866,70,46178,Silver,1.5,605.97,9,67.33,6.0
CUST015867,33,47757,Free,5.4,312.32,4,78.08,0.7
CUST015868,43,65580,Free,4.3,893.86,11,81.26,2.6
CUST015869,22,55910,Bronze,4.0,1135.06,19,59.74,4.8
CUST015870,26,73452,Free,6.4,361.16,4,90.29,0.6
CUST015871,63,56502,Free,5.4,725.04,9,80.56,1.7
CUST015872,57,89345,Gold,2.7,4956.12,39,127.08,14.4
CUST015873,31,38152,Free,3.8,355.74,7,50.82,1.8
CUST015874,61,52499,Free,3.0,411.28,8,51.41,2.7
CUST015875,59,36243,Free,4.3,564.96,12,47.08,2.8
CUST015876,47,165886,Platinum,2.8,15945.09,49,325.41,17.5
CUST015877,69,37851,Free,2.8,368.64,8,46.08,2.9
CUST015878,69,33604,Free,4.6,647.79,11,58.89,2.4
CUST015879,43,43672,Free,0.4,72.39,1,72.39,2.5
CUST015880,70,96627,Silver,2.1,1787.73,21,85.13,10.0
CUST015881,62,40955,Bronze,2.4,736.0,10,73.6,4.2
CUST015882,46,37767,Bronze,4.4,1344.0,24,56.0,5.5
CUST015883,36,78500,Gold,0.7,1059.03,7,151.29,10.0
CUST015884,64,37982,Bronze,1.7,406.53,9,45.17,5.3
CUST015885,25,158254,Platinum,2.3,10186.27,43,236.89,18.7
CUST015886,40,61826,Bronze,5.3,1934.88,24,80.62,4.5
CUST015887,70,49653,Free,2.4,275.52,4,68.88,1.7
CUST015888,59,50056,Free,5.5,306.36,4,76.59,0.7
CUST015889,52,55455,Silver,5.3,1121.12,22,50.96,4.2
CUST015890,48,32294,Free,4.4,297.65,5,59.53,1.1
CUST015891,70,96207,Bronze,2.3,736.82,7,105.26,3.0
CUST015892,52,102994,Gold,6.4,7452.5,55,135.5,8.6
CUST015893,49,17322,Free,1.3,111.39,3,37.13,2.3
CUST015894,75,63639,Silver,1.6,810.36,9,90.04,5.6
CUST015895,22,45052,Bronze,5.2,1872.24,29,64.56,5.6
CUST015896,33,50962,Free,4.4,264.36,4,66.09,0.9
CUST015897,34,84526,Bronze,4.5,2179.75,25,87.19,5.6
CUST015898,49,51015,Bronze,0.5,125.76,2,62.88,4.0
CUST015899,55,113550,Gold,5.5,9265.92,64,144.78,11.6
CUST015900,75,88588,Bronze,1.2,430.65,5,86.13,4.2
CUST015901,49,70137,Silver,2.6,986.04,11,89.64,4.2
CUST015902,69,50569,Bronze,6.0,1452.15,21,69.15,3.5
CUST015903,37,95487,Bronze,0.3,98.24,1,98.24,3.3
CUST015904,65,67958,Free,2.3,344.5,5,68.9,2.2
CUST015905,73,44424,Free,1.5,100.74,2,50.37,1.3
CUST015906,19,65649,Bronze,5.7,687.72,12,57.31,2.1
CUST015907,37,70502,Bronze,3.6,962.85,15,64.19,4.2
CUST015908,64,125740,Platinum,4.9,28150.98,143,196.86,29.2
CUST015909,35,60718,Bronze,6.0,1257.74,22,57.17,3.7
CUST015910,18,51790,Bronze,6.0,970.87,17,57.11,2.8
CUST015911,75,63214,Free,1.4,312.52,4,78.13,2.9
CUST015912,46,32178,Bronze,1.7,364.08,8,45.51,4.7
CUST015913,46,82643,Gold,2.4,3829.25,25,153.17,10.4
CUST015914,36,59934,Free,6.5,551.46,6,91.91,0.9
CUST015915,61,45256,Free,4.9,952.2,12,79.35,2.4
CUST015916,57,42831,Silver,3.7,1412.1,27,52.3,7.3
CUST015917,23,37220,Free,4.3,234.8,4,58.7,0.9
CUST015918,61,94015,Bronze,0.4,188.58,2,94.29,5.0
CUST015919,56,88902,Bronze,3.0,682.16,8,85.27,2.7
CUST015920,67,42393,Free,5.3,685.92,12,57.16,2.3
CUST015921,71,28299,Free,0.6,51.91,1,51.91,1.7
CUST015922,63,83535,Silver,3.9,2140.8,30,71.36,7.7
CUST015923,25,36657,Free,5.9,504.09,9,56.01,1.5
CUST015924,41,77079,Free,1.1,100.23,1,100.23,0.9
CUST015925,37,33781,Free,2.8,299.8,5,59.96,1.8
CUST015926,71,52112,Free,1.7,148.56,2,74.28,1.2
CUST015927,31,91738,Silver,2.8,1716.03,23,74.61,8.2
CUST015928,22,72785,Silver,4.7,3050.96,44,69.34,9.4
CUST015929,58,48244,Free,5.3,549.89,11,49.99,2.1
CUST015930,57,39240,Silver,2.3,1188.39,21,56.59,9.1
CUST015931,51,50957,Free,1.7,275.12,4,68.78,2.4
CUST015932,33,71577,Silver,0.6,439.15,5,87.83,8.3
CUST015933,62,65283,Silver,5.2,1540.77,23,66.99,4.4
CUST015934,24,34018,Free,1.3,41.71,1,41.71,0.8
CUST015935,33,42626,Free,6.3,707.5,10,70.75,1.6
CUST015936,24,78544,Silver,5.4,2334.69,27,86.47,5.0
CUST015937,44,62991,Silver,3.1,1016.1,18,56.45,5.8
CUST015938,31,108891,Gold,3.4,4011.66,34,117.99,10.0
CUST015939,31,70591,Bronze,6.4,2104.24,29,72.56,4.5
CUST015940,61,55886,Bronze,1.6,514.08,9,57.12,5.6
CUST015941,50,47471,Free,4.2,821.81,11,74.71,2.6
CUST015942,50,53649,Bronze,5.6,796.08,12,66.34,2.1
CUST015943,61,50156,Bronze,3.8,1372.94,19,72.26,5.0
CUST015944,37,78507,Silver,3.1,1554.72,16,97.17,5.2
CUST015945,70,50059,Free,4.4,415.5,6,69.25,1.4
CUST015946,64,62945,Bronze,6.3,2866.88,31,92.48,4.9
CUST015947,53,78805,Bronze,2.6,625.3,10,62.53,3.8
CUST015948,24,52735,Bronze,6.2,1949.76,32,60.93,5.2
CUST015949,49,51310,Bronze,5.5,1679.89,31,54.19,5.6
CUST015950,65,36424,Silver,3.1,750.24,16,46.89,5.2
CUST015951,20,68821,Gold,3.9,5155.46,38,135.67,9.7
CUST015952,56,42466,Free,1.8,148.2,2,74.1,1.1
CUST015953,46,103762,Silver,3.3,2188.62,21,104.22,6.4
CUST015954,41,40404,Bronze,5.5,992.97,17,58.41,3.1
CUST015955,39,25377,Bronze,3.0,872.82,18,48.49,6.0
CUST015956,23,40864,Free,5.3,916.86,14,65.49,2.6
CUST015957,65,46639,Free,1.2,68.77,1,68.77,0.8
CUST015958,41,108617,Platinum,1.0,4704.4,19,247.6,19.0
CUST015959,57,87539,Bronze,0.2,109.06,1,109.06,5.0
CUST015960,40,48407,Bronze,0.3,47.81,1,47.81,3.3
CUST015961,71,59868,Silver,1.6,512.32,8,64.04,5.0
CUST015962,55,46098,Free,6.1,1003.04,16,62.69,2.6
CUST015963,27,92552,Bronze,6.4,1321.65,15,88.11,2.3
CUST015964,33,81598,Silver,0.5,440.48,4,110.12,8.0
CUST015965,28,72374,Bronze,4.2,1325.49,17,77.97,4.0
CUST015966,49,48828,Free,2.9,570.92,7,81.56,2.4
CUST015967,62,164096,Platinum,4.8,32160.6,153,210.2,31.9
CUST015968,23,74291,Free,0.1,76.71,1,76.71,10.0
CUST015969,41,18802,Free,6.3,621.6,14,44.4,2.2
CUST015970,50,44959,Bronze,3.7,559.7,10,55.97,2.7
CUST015971,70,45545,Bronze,6.3,1800.72,24,75.03,3.8
CUST015972,68,101266,Silver,5.6,2209.5,25,88.38,4.5
CUST015973,29,32862,Silver,1.3,390.53,7,55.79,5.4
CUST015974,73,37553,Bronze,3.9,1112.26,19,58.54,4.9
CUST015975,44,44000,Free,1.9,250.25,5,50.05,2.6
CUST015976,55,127634,Gold,2.6,6096.8,40,152.42,15.4
CUST015977,35,60201,Free,4.8,380.15,5,76.03,1.0
CUST015978,62,40823,Free,6.2,1120.86,18,62.27,2.9
CUST015979,56,34498,Free,1.2,124.38,3,41.46,2.5
CUST015980,72,71154,Bronze,2.6,1053.64,14,75.26,5.4
CUST015981,30,24144,Free,2.3,180.39,3,60.13,1.3
CUST015982,70,77645,Free,4.3,291.69,3,97.23,0.7
CUST015983,57,72405,Bronze,3.0,1274.85,15,84.99,5.0
CUST015984,47,75501,Free,5.4,716.87,7,102.41,1.3
CUST015985,70,40057,Free,0.3,44.35,1,44.35,3.3
CUST015986,66,40891,Free,6.2,225.2,4,56.3,0.6
CUST015987,58,71794,Silver,6.5,2679.84,36,74.44,5.5
CUST015988,69,134800,Platinum,6.4,37607.78,203,185.26,31.7
CUST015989,30,42089,Free,2.0,160.95,3,53.65,1.5
CUST015990,51,35971,Silver,1.6,454.96,11,41.36,6.9
CUST015991,53,91522,Gold,0.6,1261.92,8,157.74,13.3
CUST015992,47,20568,Free,5.3,193.9,5,38.78,0.9
CUST015993,42,49218,Silver,5.9,2702.32,34,79.48,5.8
CUST015994,19,84089,Gold,2.3,3424.46,26,131.71,11.3
CUST015995,53,30944,Free,1.2,107.92,2,53.96,1.7
CUST015996,35,42367,Free,5.0,631.4,14,45.1,2.8
CUST015997,22,89461,Gold,2.5,5953.2,41,145.2,16.4
CUST015998,36,84436,Free,4.5,743.89,7,106.27,1.6
CUST015999,59,57909,Free,2.8,637.52,8,79.69,2.9
CUST016000,35,68972,Bronze,4.7,1871.73,21,89.13,4.5
CUST016001,74,25923,Free,4.6,190.89,3,63.63,0.7
CUST016002,49,73751,Gold,5.5,10337.76,72,143.58,13.1
CUST016003,38,21972,Free,4.5,232.95,5,46.59,1.1
CUST016004,27,51757,Free,5.5,730.56,12,60.88,2.2
CUST016005,54,50652,Silver,1.6,783.8,10,78.38,6.2
CUST016006,66,74527,Silver,2.5,2280.96,22,103.68,8.8
CUST016007,39,110637,Gold,5.6,10712.32,64,167.38,11.4
CUST016008,30,56577,Bronze,4.7,993.44,16,62.09,3.4
CUST016009,72,120774,Platinum,1.7,10507.14,42,250.17,24.7
CUST016010,34,63487,Bronze,1.9,573.1,10,57.31,5.3
CUST016011,26,48554,Silver,2.7,803.76,12,66.98,4.4
CUST016012,41,29339,Free,0.9,102.08,2,51.04,2.2
CUST016013,61,52990,Gold,5.4,8638.63,77,112.19,14.3
CUST016014,31,34904,Silver,1.2,389.48,7,55.64,5.8
CUST016015,63,45615,Free,5.7,579.33,9,64.37,1.6
CUST016016,25,51006,Free,2.4,420.95,5,84.19,2.1
CUST016017,72,92224,Gold,0.2,249.52,2,124.76,10.0
CUST016018,54,48594,Silver,2.4,884.94,14,63.21,5.8
CUST016019,36,57918,Free,2.8,253.65,3,84.55,1.1
CUST016020,45,102861,Bronze,0.5,228.28,2,114.14,4.0
CUST016021,63,96121,Gold,2.4,4980.24,36,138.34,15.0
CUST016022,58,40806,Free,3.3,221.3,5,44.26,1.5
CUST016023,47,50018,Free,6.2,227.13,3,75.71,0.5
CUST016024,24,25465,Silver,1.6,531.44,14,37.96,8.8
CUST016025,75,55715,Free,2.0,341.84,4,85.46,2.0
CUST016026,43,30416,Free,0.3,46.39,1,46.39,3.3
CUST016027,57,62489,Free,0.7,59.55,1,59.55,1.4
CUST016028,63,37323,Silver,3.7,1578.24,36,43.84,9.7
CUST016029,71,36579,Free,6.3,1062.3,15,70.82,2.4
CUST016030,63,22503,Free,6.3,289.84,8,36.23,1.3
CUST016031,28,65489,Free,2.4,549.36,7,78.48,2.9
CUST016032,31,19576,Free,0.3,38.35,1,38.35,3.3
CUST016033,38,40385,Free,1.9,69.93,1,69.93,0.5
CUST016034,25,34062,Free,4.0,135.09,3,45.03,0.8
CUST016035,20,41205,Free,5.0,228.72,4,57.18,0.8
CUST016036,45,59128,Free,5.1,822.51,13,63.27,2.5
CUST016037,46,49953,Free,6.2,860.28,12,71.69,1.9
CUST016038,40,60700,Bronze,3.1,497.35,7,71.05,2.3
CUST016039,35,80768,Platinum,1.5,7907.62,49,161.38,32.7
CUST016040,52,99010,Bronze,5.2,971.49,13,74.73,2.5
CUST016041,30,68258,Silver,0.1,57.75,1,57.75,10.0
CUST016042,29,152603,Platinum,3.4,22150.92,66,335.62,19.4
CUST016043,64,26770,Free,0.5,45.42,1,45.42,2.0
CUST016044,67,88904,Bronze,1.6,567.25,5,113.45,3.1
CUST016045,22,39278,Bronze,6.5,1125.6,16,70.35,2.5
CUST016046,56,82899,Free,5.4,1160.4,15,77.36,2.8
CUST016047,28,75739,Bronze,6.4,2242.35,27,83.05,4.2
CUST016048,75,91195,Bronze,2.4,718.27,7,102.61,2.9
CUST016049,28,76120,Gold,0.7,664.58,7,94.94,10.0
CUST016050,64,91289,Gold,6.1,9521.81,71,134.11,11.6
CUST016051,59,22657,Free,2.2,156.42,3,52.14,1.4
CUST016052,64,55742,Free,1.5,178.86,3,59.62,2.0
CUST016053,48,54247,Free,2.9,473.52,8,59.19,2.8
CUST016054,48,46575,Free,1.5,95.02,2,47.51,1.3
CUST016055,30,70737,Bronze,5.4,1864.0,32,58.25,5.9
CUST016056,31,35209,Free,2.2,87.2,2,43.6,0.9
CUST016057,66,98871,Platinum,2.7,14730.8,70,210.44,25.9
CUST016058,62,67950,Free,2.5,297.5,5,59.5,2.0
CUST016059,59,46308,Free,4.4,927.84,12,77.32,2.7
CUST016060,42,90447,Gold,2.0,2262.06,18,125.67,9.0
CUST016061,50,70502,Bronze,6.2,1995.78,29,68.82,4.7
CUST016062,50,48945,Bronze,5.5,957.88,14,68.42,2.5
CUST016063,32,107241,Bronze,6.3,2356.93,31,76.03,4.9
CUST016064,33,63404,Free,3.1,401.0,5,80.2,1.6
CUST016065,61,50314,Silver,2.0,1329.4,17,78.2,8.5
CUST016066,75,71489,Bronze,1.1,197.9,2,98.95,1.8
CUST016067,73,28747,Free,0.7,131.4,2,65.7,2.9
CUST016068,55,42540,Free,1.4,179.96,4,44.99,2.9
CUST016069,23,27327,Silver,4.4,1296.74,23,56.38,5.2
CUST016070,61,71419,Free,0.7,83.98,1,83.98,1.4
CUST016071,42,86563,Silver,4.2,2239.92,27,82.96,6.4
CUST016072,32,51776,Silver,6.0,2545.0,50,50.9,8.3
CUST016073,21,40318,Free,1.3,148.78,2,74.39,1.5
CUST016074,73,45093,Free,4.8,564.41,11,51.31,2.3
CUST016075,21,87121,Silver,4.1,1848.0,20,92.4,4.9
