CustomerID,Age,Gender,Income,Location,Membership,RegistrationDate
CUST007065,38,Female,62300,Ohio,Free,2025-06-18
CUST007066,24,Male,65300,Florida,Free,2022-12-04
CUST007067,31,Male,33900,California,Free,2022-04-24
CUST007068,33,Female,25200,Washington,Free,2023-03-30
CUST007069,55,Male,27700,Florida,Free,2023-08-08
CUST007070,18,Female,54300,California,Silver,2026-03-15
CUST007071,50,Male,45400,Ohio,Bronze,2025-12-21
CUST007072,24,Female,48500,California,Free,2024-08-21
CUST007073,19,Male,60700,California,Free,2023-03-03
CUST007074,50,Male,41700,Illinois,Free,2023-10-09
CUST007075,44,Female,39100,California,Free,2022-04-19
CUST007076,51,Female,32500,Texas,Free,2023-01-27
CUST007077,45,Male,59100,Illinois,Free,2022-09-15
CUST007078,60,Male,114700,Illinois,Free,2024-09-02
CUST007079,42,Female,38100,California,Silver,2024-03-17
CUST007080,34,Female,61300,Illinois,Free,2025-10-09
CUST007081,40,Male,94900,California,Bronze,2023-05-24
CUST007082,50,Female,35000,Pennsylvania,Bronze,2024-06-19
CUST007083,26,Male,117900,Texas,Free,2024-02-03
CUST007084,28,Female,30800,New York,Free,2025-06-19
CUST007085,32,Male,64700,California,Free,2025-10-29
CUST007086,18,Male,28100,Georgia,Free,2023-05-25
CUST007087,37,Male,63800,Florida,Free,2025-12-25
CUST007088,18,Female,35300,New York,Platinum,2025-01-03
CUST007089,36,Female,18000,California,Silver,2025-08-30
CUST007090,46,Female,98500,Florida,Bronze,2023-03-07
CUST007091,30,Female,54400,Ohio,Free,2022-07-31
CUST007092,56,Male,37500,Texas,Bronze,2022-02-09
CUST007093,18,Male,43600,Ohio,Bronze,2022-04-06
CUST007094,50,Female,44500,Illinois,Silver,2023-01-31
CUST007095,44,Female,41000,Georgia,Free,2025-06-03
CUST007096,18,Male,40300,Ohio,Platinum,2023-05-04
CUST007097,68,Female,45700,Florida,Free,2022-08-26
CUST007098,35,Male,132500,Pennsylvania,Free,2025-02-13
CUST007099,25,Female,18000,North Carolina,Gold,2023-11-23
CUST007100,19,Female,18000,Washington,Free,2024-07-06
CUST007101,33,Male,61400,New York,Silver,2023-12-10
CUST007102,34,Male,18000,California,Free,2026-04-13
CUST007103,37,Female,38200,North Carolina,Platinum,2022-11-30
CUST007104,32,Male,33100,California,Silver,2025-04-17
CUST007105,43,Male,48100,California,Free,2023-04-25
CUST007106,31,Male,35800,Texas,Free,2025-01-26
CUST007107,18,Male,45500,Washington,Silver,2023-05-21
CUST007108,34,Female,33200,California,Gold,2022-03-18
CUST007109,18,Female,26100,California,Bronze,2023-01-04
CUST007110,40,Female,42900,Georgia,Silver,2025-05-25
CUST007111,24,Female,63300,Georgia,Free,2025-05-08
CUST007112,37,Female,67200,Pennsylvania,Free,2022-06-25
CUST007113,51,Female,53600,Ohio,Gold,2023-08-08
CUST007114,24,Female,92700,California,Free,2024-01-13
CUST007115,48,Female,51200,Pennsylvania,Free,2023-04-09
CUST007116,30,Male,74000,Illinois,Free,2025-06-15
CUST007117,57,Male,43000,Georgia,Free,2025-03-04
CUST007118,31,Male,61600,New York,Free,2025-12-18
CUST007119,25,Other,130600,New York,Free,2024-05-26
CUST007120,44,Male,53600,Florida,Free,2023-10-20
CUST007121,30,Female,89200,Georgia,Silver,2022-01-12
CUST007122,25,Female,49300,Illinois,Gold,2025-10-23
CUST007123,30,Female,26200,Texas,Free,2024-04-19
CUST007124,35,Male,53100,Pennsylvania,Free,2024-09-14
CUST007125,52,Male,64000,Illinois,Silver,2023-01-14
CUST007126,18,Female,75000,New York,Free,2023-05-14
CUST007127,36,Female,34900,California,Free,2024-10-16
CUST007128,43,Female,250000,New York,Free,2025-11-13
CUST007129,38,Male,84100,Georgia,Bronze,2023-09-22
CUST007130,51,Male,91900,Texas,Free,2024-09-14
CUST007131,35,Male,76100,New York,Free,2025-10-23
CUST007132,33,Female,32200,Georgia,Gold,2023-04-27
CUST007133,43,Female,39800,Ohio,Gold,2025-06-04
CUST007134,37,Female,64900,Texas,Bronze,2025-03-08
CUST007135,31,Female,19500,New York,Free,2026-02-15
CUST007136,42,Female,38700,New York,Bronze,2022-12-14
CUST007137,28,Female,38100,California,Silver,2024-08-24
CUST007138,28,Female,66400,Washington,Free,2023-09-04
CUST007139,29,Female,29800,New York,Gold,2024-03-23
CUST007140,52,Male,134000,Texas,Gold,2022-05-19
CUST007141,18,Male,245900,New York,Free,2024-04-30
CUST007142,40,Male,60900,Illinois,Silver,2023-02-07
CUST007143,36,Female,91300,Georgia,Free,2025-07-28
CUST007144,18,Female,62800,California,Gold,2024-09-19
CUST007145,39,Male,37400,Texas,Silver,2024-05-29
CUST007146,41,Male,30700,California,Bronze,2022-02-17
CUST007147,43,Female,58200,Texas,Free,2025-09-26
CUST007148,18,Male,35000,Ohio,Bronze,2023-03-21
CUST007149,52,Male,81400,New York,Free,2022-06-02
CUST007150,27,Female,35500,Florida,Free,2025-10-08
CUST007151,44,Male,54700,New York,Free,2023-08-23
CUST007152,44,Male,31900,North Carolina,Free,2026-04-10
CUST007153,25,Female,30900,Illinois,Free,2022-10-28
CUST007154,43,Female,100900,Illinois,Bronze,2023-06-20
CUST007155,31,Male,38900,Georgia,Bronze,2024-05-02
CUST007156,18,Female,40000,California,Free,2022-09-25
CUST007157,50,Female,35500,North Carolina,Bronze,2025-10-31
CUST007158,26,Male,38100,New York,Bronze,2023-09-03
CUST007159,25,Male,46500,Georgia,Free,2025-01-29
CUST007160,31,Male,18000,Texas,Bronze,2024-08-25
CUST007161,39,Female,73600,New York,Free,2025-09-15
CUST007162,35,Female,59700,Illinois,Free,2024-06-07
CUST007163,42,Male,76000,Pennsylvania,Free,2022-01-08
CUST007164,19,Female,93700,Georgia,Free,2022-12-26
CUST007165,27,Female,52700,New York,Silver,2025-06-08
CUST007166,34,Male,51600,New York,Bronze,2026-01-08
CUST007167,58,Female,66100,California,Free,2024-09-26
CUST007168,34,Male,25400,Texas,Bronze,2022-05-07
CUST007169,49,Male,41000,Florida,Silver,2023-12-06
CUST007170,36,Male,80000,New York,Bronze,2026-01-19
CUST007171,30,Female,75500,California,Free,2024-08-11
CUST007172,33,Female,147200,California,Free,2022-05-11
CUST007173,33,Female,47200,California,Bronze,2022-07-07
CUST007174,43,Female,90100,Florida,Bronze,2022-07-30
CUST007175,52,Male,47600,New York,Free,2024-07-29
CUST007176,40,Female,28300,Georgia,Bronze,2024-02-13
CUST007177,50,Male,53600,Texas,Silver,2024-03-05
CUST007178,24,Female,43900,California,Free,2023-06-11
CUST007179,31,Female,39700,New York,Gold,2022-06-18
CUST007180,27,Male,28600,Florida,Gold,2024-01-07
CUST007181,39,Male,43100,Washington,Silver,2026-04-06
CUST007182,31,Male,32200,Texas,Free,2023-11-22
CUST007183,44,Female,132200,Georgia,Bronze,2025-09-12
CUST007184,24,Female,77200,Texas,Bronze,2022-02-01
CUST007185,36,Female,27300,North Carolina,Free,2023-10-23
CUST007186,44,Male,36400,California,Free,2026-04-16
CUST007187,18,Female,40200,California,Free,2025-08-24
CUST007188,61,Female,44200,Georgia,Free,2023-12-26
CUST007189,32,Male,32200,Florida,Silver,2025-08-16
CUST007190,18,Male,46400,Ohio,Free,2024-08-17
CUST007191,37,Female,81400,Washington,Free,2026-01-05
CUST007192,36,Female,40800,California,Platinum,2026-03-18
CUST007193,35,Male,27000,Texas,Silver,2025-04-20
CUST007194,47,Male,18000,California,Bronze,2025-06-30
CUST007195,44,Male,18400,Texas,Bronze,2025-12-16
CUST007196,39,Male,56500,New York,Bronze,2025-07-19
CUST007197,41,Male,52200,California,Free,2025-09-03
CUST007198,34,Male,44300,Texas,Bronze,2022-09-23
CUST007199,57,Male,36600,New York,Silver,2025-11-08
CUST007200,18,Male,39600,North Carolina,Free,2025-02-11
CUST007201,37,Female,55800,Georgia,Bronze,2022-06-04
CUST007202,36,Male,36400,Florida,Free,2023-01-05
CUST007203,45,Female,50200,New York,Gold,2024-06-21
CUST007204,25,Male,43200,California,Free,2024-08-24
CUST007205,18,Female,51500,Georgia,Bronze,2025-11-10
CUST007206,37,Male,18000,Pennsylvania,Free,2023-11-01
CUST007207,39,Male,73500,Georgia,Free,2023-04-19
CUST007208,53,Non-Binary,56300,New York,Free,2025-07-05
CUST007209,20,Male,38700,California,Platinum,2022-12-30
CUST007210,49,Male,41900,California,Bronze,2025-10-05
CUST007211,64,Male,63800,Pennsylvania,Silver,2025-07-17
CUST007212,31,Female,46000,California,Silver,2024-09-21
CUST007213,20,Female,66300,New York,Free,2023-04-24
CUST007214,31,Male,51900,Georgia,Free,2025-09-22
CUST007215,36,Female,78100,Illinois,Bronze,2025-06-04
CUST007216,42,Male,30200,Texas,Silver,2022-05-18
CUST007217,28,Female,52200,Texas,Silver,2022-06-30
CUST007218,54,Female,20100,Texas,Free,2023-11-25
CUST007219,22,Male,30300,Texas,Bronze,2025-10-24
CUST007220,18,Female,24900,California,Free,2025-04-30
CUST007221,49,Male,45300,North Carolina,Gold,2022-11-29
CUST007222,18,Male,41400,New York,Bronze,2023-02-14
CUST007223,33,Female,36100,Texas,Free,2023-09-20
CUST007224,73,Male,25100,Texas,Free,2023-01-19
CUST007225,35,Female,21300,California,Bronze,2023-04-09
CUST007226,22,Male,27800,Georgia,Bronze,2025-01-29
CUST007227,35,Male,75800,Texas,Gold,2025-07-03
CUST007228,35,Female,49700,California,Free,2024-02-10
CUST007229,37,Female,30800,Pennsylvania,Bronze,2022-12-07
CUST007230,43,Female,46700,California,Free,2024-06-17
CUST007231,23,Female,55800,California,Free,2022-02-21
CUST007232,56,Female,51600,Washington,Free,2023-10-30
CUST007233,38,Female,37400,North Carolina,Free,2026-02-03
CUST007234,44,Female,37400,Pennsylvania,Silver,2024-01-12
CUST007235,28,Non-Binary,38800,California,Free,2024-03-27
CUST007236,51,Female,89700,Pennsylvania,Free,2022-08-04
CUST007237,32,Male,65900,Texas,Silver,2026-03-12
CUST007238,39,Male,93400,California,Silver,2022-07-24
CUST007239,24,Female,52000,California,Silver,2025-11-14
CUST007240,24,Male,29900,California,Gold,2022-02-05
CUST007241,44,Male,93700,California,Bronze,2022-07-18
CUST007242,30,Male,41600,California,Free,2023-05-02
CUST007243,25,Female,28100,Washington,Free,2022-09-30
CUST007244,28,Male,30200,Florida,Gold,2026-04-24
CUST007245,44,Male,69200,California,Free,2022-01-31
CUST007246,28,Female,52500,Ohio,Bronze,2025-03-23
CUST007247,34,Male,34100,Washington,Bronze,2026-05-11
CUST007248,36,Female,34000,New York,Free,2025-10-24
CUST007249,18,Female,189200,Pennsylvania,Silver,2022-09-15
CUST007250,18,Female,61300,Pennsylvania,Bronze,2026-03-29
CUST007251,40,Male,44700,Illinois,Silver,2024-07-20
CUST007252,27,Male,61400,California,Silver,2024-02-22
CUST007253,48,Male,18900,California,Silver,2025-01-24
CUST007254,47,Female,30300,Florida,Free,2025-08-21
CUST007255,44,Female,32600,North Carolina,Free,2025-08-18
CUST007256,57,Female,94700,Illinois,Free,2022-10-17
CUST007257,35,Female,18200,New York,Free,2023-10-20
CUST007258,43,Female,30500,Pennsylvania,Free,2025-08-09
CUST007259,28,Female,50000,Ohio,Bronze,2025-02-05
CUST007260,65,Female,38900,Florida,Free,2025-03-17
CUST007261,59,Male,30000,North Carolina,Free,2022-12-03
CUST007262,36,Male,42600,California,Free,2024-07-23
CUST007263,40,Male,110500,Ohio,Silver,2024-03-13
CUST007264,52,Male,75500,Texas,Free,2022-05-21
CUST007265,34,Male,21400,Illinois,Free,2025-07-08
CUST007266,28,Female,51000,California,Free,2022-08-13
CUST007267,46,Female,20300,Illinois,Free,2024-12-05
CUST007268,36,Female,56100,California,Bronze,2025-09-07
CUST007269,38,Male,77600,California,Free,2024-11-24
CUST007270,25,Male,24700,Texas,Free,2025-09-29
CUST007271,18,Male,59200,Florida,Free,2024-07-25
CUST007272,38,Male,104600,Georgia,Free,2023-12-23
CUST007273,46,Male,18000,Washington,Free,2024-12-27
CUST007274,33,Male,51500,New York,Free,2025-12-23
CUST007275,53,Male,52700,Florida,Bronze,2022-05-27
CUST007276,27,Male,46500,California,Gold,2024-01-06
CUST007277,23,Male,28900,Florida,Free,2022-06-07
CUST007278,35,Male,56800,Texas,Bronze,2023-12-06
CUST007279,35,Female,40100,California,Free,2025-02-09
CUST007280,45,Female,55400,Georgia,Bronze,2024-08-10
CUST007281,26,Female,34200,North Carolina,Bronze,2022-03-07
CUST007282,52,Female,49800,North Carolina,Free,2024-10-15
CUST007283,59,Female,184700,Texas,Free,2023-06-10
CUST007284,35,Female,22600,California,Bronze,2024-10-08
CUST007285,50,Female,18000,Georgia,Free,2023-06-02
CUST007286,23,Male,52400,Ohio,Free,2026-02-22
CUST007287,48,Female,41700,Georgia,Free,2025-02-20
CUST007288,48,Other,44300,Washington,Free,2025-03-06
CUST007289,46,Male,29100,New York,Free,2024-03-21
CUST007290,35,Male,59300,Texas,Silver,2025-06-11
CUST007291,18,Male,99900,Washington,Free,2022-10-25
CUST007292,28,Female,34200,North Carolina,Gold,2023-08-23
CUST007293,28,Male,79600,New York,Bronze,2022-09-10
CUST007294,24,Female,56300,Illinois,Bronze,2024-01-04
CUST007295,37,Female,60300,Washington,Free,2025-05-11
CUST007296,30,Male,53400,Illinois,Silver,2024-01-04
CUST007297,26,Male,39200,California,Bronze,2025-06-02
CUST007298,23,Other,68400,Illinois,Bronze,2025-03-13
CUST007299,27,Female,37100,Georgia,Silver,2025-04-05
CUST007300,49,Female,80000,New York,Free,2024-06-26
CUST007301,28,Male,86600,Illinois,Silver,2025-08-26
CUST007302,29,Female,44300,New York,Bronze,2024-04-07
CUST007303,30,Female,28800,California,Free,2023-06-05
CUST007304,40,Female,48500,Georgia,Free,2024-02-06
CUST007305,41,Male,85700,Pennsylvania,Silver,2022-08-28
CUST007306,18,Female,38200,Ohio,Free,2025-01-20
CUST007307,48,Male,52300,New York,Bronze,2022-02-15
CUST007308,53,Male,43600,California,Free,2023-08-28
CUST007309,23,Female,40400,New York,Bronze,2023-07-24
CUST007310,24,Male,111900,Illinois,Bronze,2025-08-27
CUST007311,30,Male,77600,California,Free,2025-06-30
CUST007312,26,Female,33000,New York,Gold,2022-02-18
CUST007313,38,Male,18000,Florida,Free,2026-04-21
CUST007314,18,Male,61900,Pennsylvania,Platinum,2022-01-24
CUST007315,22,Male,32100,Texas,Silver,2022-09-07
CUST007316,54,Female,55500,Washington,Silver,2025-02-05
CUST007317,24,Male,43700,Texas,Bronze,2023-02-25
CUST007318,50,Female,92800,Ohio,Platinum,2024-01-20
CUST007319,40,Male,45100,Florida,Free,2024-12-22
CUST007320,18,Male,54600,Georgia,Free,2023-01-06
CUST007321,43,Female,146200,North Carolina,Silver,2023-04-21
CUST007322,34,Male,88400,Georgia,Silver,2024-01-31
CUST007323,30,Female,20100,Ohio,Bronze,2022-06-26
CUST007324,38,Female,42500,Pennsylvania,Free,2023-11-28
CUST007325,41,Male,37300,Pennsylvania,Free,2023-09-09
CUST007326,44,Male,65400,Ohio,Free,2023-12-30
CUST007327,50,Female,36900,Washington,Bronze,2022-09-19
CUST007328,40,Female,22600,Texas,Platinum,2023-04-19
CUST007329,19,Male,51700,California,Bronze,2025-08-13
CUST007330,30,Female,79100,New York,Free,2024-02-04
CUST007331,71,Male,45500,North Carolina,Free,2026-01-05
CUST007332,44,Female,43900,New York,Bronze,2022-10-07
CUST007333,64,Male,46900,California,Bronze,2022-10-23
CUST007334,52,Female,33500,Washington,Free,2022-09-02
CUST007335,38,Female,43700,North Carolina,Free,2024-09-19
CUST007336,39,Female,42200,Washington,Bronze,2025-07-08
CUST007337,35,Male,66200,California,Free,2024-08-29
CUST007338,18,Female,88900,Florida,Platinum,2026-02-02
CUST007339,36,Female,71100,California,Free,2025-10-28
CUST007340,50,Male,39600,Georgia,Silver,2024-09-06
CUST007341,28,Male,19300,California,Free,2025-11-16
CUST007342,40,Male,43700,Washington,Free,2025-06-05
CUST007343,46,Female,67500,California,Bronze,2023-01-30
CUST007344,25,Female,79700,Washington,Free,2022-07-05
CUST007345,30,Female,43600,Texas,Bronze,2025-06-01
CUST007346,23,Female,36700,California,Free,2023-06-26
CUST007347,26,Female,26800,Florida,Free,2026-03-27
CUST007348,20,Male,73700,North Carolina,Gold,2023-08-09
CUST007349,25,Male,22800,Illinois,Free,2024-06-12
CUST007350,53,Male,76500,Texas,Free,2022-06-30
CUST007351,25,Female,36700,California,Bronze,2023-08-02
CUST007352,37,Male,27300,Texas,Free,2023-08-14
CUST007353,29,Female,98400,Texas,Free,2025-02-12
CUST007354,50,Male,26300,Texas,Free,2023-06-29
CUST007355,51,Female,23900,California,Free,2024-03-05
CUST007356,46,Female,131600,Pennsylvania,Free,2025-04-21
CUST007357,39,Male,66000,Georgia,Free,2026-05-22
CUST007358,33,Female,60000,New York,Bronze,2025-05-27
CUST007359,21,Female,54800,Illinois,Silver,2026-02-07
CUST007360,59,Male,34900,Florida,Bronze,2023-05-25
CUST007361,26,Male,38100,New York,Free,2022-01-30
CUST007362,43,Female,116700,California,Free,2022-03-19
CUST007363,48,Female,46800,Texas,Free,2022-07-22
CUST007364,29,Female,35200,Florida,Free,2023-05-03
CUST007365,48,Female,95700,California,Gold,2023-01-07
CUST007366,45,Female,33800,North Carolina,Platinum,2026-05-02
CUST007367,56,Female,62000,Texas,Free,2024-01-16
CUST007368,30,Male,97800,Georgia,Free,2025-04-14
CUST007369,20,Male,44700,Florida,Free,2023-10-26
CUST007370,29,Female,18000,Washington,Free,2024-07-10
CUST007371,38,Female,76200,Georgia,Free,2025-06-21
CUST007372,36,Male,92900,North Carolina,Free,2025-08-04
CUST007373,31,Male,49500,California,Gold,2023-10-28
CUST007374,18,Female,43900,Georgia,Free,2025-07-09
CUST007375,41,Male,48600,Pennsylvania,Bronze,2024-05-15
CUST007376,59,Female,51300,Florida,Silver,2024-02-26
CUST007377,41,Female,41200,Florida,Free,2022-04-10
CUST007378,43,Female,118100,Florida,Free,2026-04-11
CUST007379,42,Male,54200,Texas,Free,2022-03-19
CUST007380,40,Female,49500,North Carolina,Gold,2026-04-27
CUST007381,47,Female,72400,California,Free,2023-02-20
CUST007382,40,Male,39700,Washington,Free,2024-09-14
CUST007383,32,Female,43400,Texas,Bronze,2024-06-04
CUST007384,26,Female,63000,Texas,Bronze,2022-03-30
CUST007385,33,Male,48100,Illinois,Free,2022-06-19
CUST007386,39,Female,71400,California,Free,2023-04-12
CUST007387,32,Female,42000,New York,Bronze,2023-04-22
CUST007388,39,Male,60400,North Carolina,Bronze,2023-04-23
CUST007389,41,Female,73400,Georgia,Silver,2025-10-11
CUST007390,45,Female,81600,New York,Free,2022-03-08
CUST007391,51,Female,18200,Pennsylvania,Free,2026-04-30
CUST007392,36,Male,57000,North Carolina,Silver,2026-03-26
CUST007393,20,Male,74800,North Carolina,Free,2022-08-29
CUST007394,31,Female,30300,Georgia,Free,2026-04-13
CUST007395,36,Male,84000,Florida,Free,2024-03-29
CUST007396,18,Male,54500,California,Gold,2023-08-19
CUST007397,52,Male,39500,California,Silver,2022-11-03
CUST007398,37,Female,60700,Florida,Free,2023-03-19
CUST007399,40,Female,74000,Florida,Silver,2022-11-27
CUST007400,52,Other,18000,Texas,Gold,2026-03-12
CUST007401,28,Male,110200,New York,Silver,2023-11-27
CUST007402,42,Male,18500,Pennsylvania,Bronze,2023-03-28
CUST007403,34,Female,28200,Texas,Bronze,2024-08-21
CUST007404,33,Male,100000,Florida,Free,2022-02-21
CUST007405,26,Female,77800,Washington,Free,2022-07-13
CUST007406,55,Male,39100,Illinois,Gold,2026-04-13
CUST007407,31,Female,82000,North Carolina,Bronze,2026-05-23
CUST007408,44,Female,58200,Florida,Silver,2024-06-16
CUST007409,18,Male,55100,Washington,Free,2022-08-01
CUST007410,50,Male,18000,New York,Silver,2025-05-10
CUST007411,48,Female,29300,Florida,Bronze,2025-12-25
CUST007412,37,Female,40800,New York,Free,2024-08-17
CUST007413,33,Male,18000,North Carolina,Free,2023-01-09
CUST007414,40,Female,72200,Ohio,Free,2023-06-02
CUST007415,63,Male,47600,New York,Free,2025-06-09
CUST007416,18,Female,94800,North Carolina,Free,2025-08-04
CUST007417,45,Male,37900,Texas,Silver,2023-06-18
CUST007418,25,Female,24200,New York,Silver,2024-08-22
CUST007419,35,Male,29900,California,Gold,2024-07-09
CUST007420,33,Female,57100,North Carolina,Free,2025-07-04
CUST007421,30,Non-Binary,85100,North Carolina,Bronze,2024-05-26
CUST007422,35,Female,49600,New York,Free,2025-05-01
CUST007423,22,Female,80500,Texas,Bronze,2022-12-27
CUST007424,48,Male,48800,Pennsylvania,Bronze,2023-08-10
CUST007425,18,Male,67200,North Carolina,Free,2025-12-13
CUST007426,42,Male,115800,Georgia,Free,2025-04-14
CUST007427,32,Male,64400,Florida,Free,2025-08-17
CUST007428,21,Female,34000,California,Free,2022-02-20
CUST007429,38,Female,56000,New York,Gold,2025-04-30
CUST007430,18,Male,51600,California,Free,2023-12-26
CUST007431,36,Female,40900,Texas,Free,2023-10-04
CUST007432,18,Male,32900,California,Bronze,2026-05-13
CUST007433,41,Male,149700,Illinois,Free,2023-05-02
CUST007434,24,Male,43000,North Carolina,Free,2025-08-01
CUST007435,30,Female,18000,Florida,Gold,2025-04-13
CUST007436,39,Non-Binary,35700,Texas,Bronze,2024-09-02
CUST007437,26,Male,33400,New York,Free,2025-02-02
CUST007438,35,Female,43300,North Carolina,Free,2023-01-30
CUST007439,18,Female,23200,Washington,Free,2023-01-05
CUST007440,43,Male,37300,Georgia,Gold,2024-09-18
CUST007441,57,Female,55600,Washington,Gold,2022-02-09
